sales_order_line_id,sales_order_id,line_no,product_id,order_qty,unit_price,line_amount
1351,1351,1,37,4,233794.75,935179.0
1352,1352,1,6,2,168661.63,337323.27
1353,1353,1,35,3,196254.69,588764.06
1354,1354,1,8,2,182413.05,364826.11
1355,1355,1,24,1,134182.15,134182.15
1356,1356,1,1,5,390552.37,1952761.84
1357,1357,1,2,3,169974.1,509922.3
1358,1358,1,30,1,246551.89,246551.89
1359,1359,1,11,2,199919.46,399838.92
1360,1360,1,11,5,182770.16,913850.82
1361,1361,1,2,4,176611.97,706447.89
1362,1362,1,38,1,237635.07,237635.07
1363,1363,1,23,4,179340.72,717362.88
1364,1364,1,13,1,224459.1,224459.1
1365,1365,1,4,1,185279.57,185279.57
1366,1366,1,33,5,323073.16,1615365.79
1367,1367,1,19,3,161924.66,485773.98
1368,1368,1,10,1,393975.3,393975.3
1369,1369,1,5,2,254886.7,509773.4
1370,1370,1,27,1,215214.34,215214.34
1371,1371,1,19,1,150356.87,150356.87
1372,1372,1,11,2,181804.45,363608.91
1373,1373,1,32,1,245311.38,245311.38
1374,1374,1,22,5,176539.55,882697.75
1375,1375,1,19,5,166944.1,834720.5
1376,1376,1,22,2,207930.38,415860.77
1377,1377,1,33,2,349245.16,698490.32
1378,1378,1,34,5,287802.27,1439011.37
1379,1379,1,28,3,167537.87,502613.6
1380,1380,1,34,3,263910.22,791730.67
1381,1381,1,10,3,419629.0,1258887.0
1382,1382,1,11,2,191867.73,383735.46
1383,1383,1,24,2,114022.93,228045.87
1384,1384,1,40,2,249936.9,499873.79
1385,1385,1,9,1,304437.71,304437.71
1386,1386,1,25,3,216412.6,649237.8
1387,1387,1,3,5,178303.36,891516.8
1388,1388,1,9,3,272031.44,816094.32
1389,1389,1,24,3,111127.98,333383.94
1390,1390,1,38,1,254117.14,254117.14
1391,1391,1,1,3,372021.04,1116063.11
1392,1392,1,31,5,316093.04,1580465.18
1393,1393,1,20,2,270380.93,540761.86
1394,1394,1,16,1,182958.84,182958.84
1395,1395,1,9,4,281516.97,1126067.87
1396,1396,1,28,2,192477.85,384955.7
1397,1397,1,21,2,167184.48,334368.95
1398,1398,1,38,1,250008.62,250008.62
1399,1399,1,34,1,256150.32,256150.32
1400,1400,1,18,4,287313.55,1149254.2
1401,1401,1,17,2,299920.96,599841.93
1402,1402,1,4,4,176869.81,707479.25
1403,1403,1,14,4,261571.87,1046287.48
1404,1404,1,34,2,263798.67,527597.33
1405,1405,1,28,2,166489.13,332978.26
1406,1406,1,39,1,255527.21,255527.21
1407,1407,1,21,5,177022.55,885112.77
1408,1408,1,10,3,366231.5,1098694.49
1409,1409,1,10,1,427875.16,427875.16
1410,1410,1,1,4,359874.32,1439497.29
1411,1411,1,35,5,199428.44,997142.18
1412,1412,1,12,5,156476.35,782381.76
1413,1413,1,39,1,247135.26,247135.26
1414,1414,1,37,4,229892.93,919571.72
1415,1415,1,30,1,234851.09,234851.09
1416,1416,1,17,1,269186.12,269186.12
1417,1417,1,13,2,212840.51,425681.02
1418,1418,1,38,1,273811.7,273811.7
1419,1419,1,28,1,176945.7,176945.7
1420,1420,1,25,2,206747.23,413494.45
1421,1421,1,2,3,167490.31,502470.92
1422,1422,1,15,2,250487.45,500974.89
1423,1423,1,34,5,297837.52,1489187.59
1424,1424,1,30,5,228496.05,1142480.25
1425,1425,1,23,2,197902.77,395805.55
1426,1426,1,8,5,177094.77,885473.86
1427,1427,1,5,1,251802.15,251802.15
1428,1428,1,4,1,205382.54,205382.54
1429,1429,1,37,4,213714.98,854859.91
1430,1430,1,35,1,213699.64,213699.64
1431,1431,1,19,1,158238.26,158238.26
1432,1432,1,10,4,389756.42,1559025.69
1433,1433,1,23,4,180357.02,721428.1
1434,1434,1,13,1,184317.28,184317.28
1435,1435,1,22,1,197688.18,197688.18
1436,1436,1,22,4,202343.43,809373.71
1437,1437,1,8,1,194955.88,194955.88
1438,1438,1,13,2,210775.6,421551.2
1439,1439,1,33,1,294638.01,294638.01
1440,1440,1,19,4,178803.52,715214.07
1441,1441,1,17,4,272722.1,1090888.4
1442,1442,1,5,1,246947.83,246947.83
1443,1443,1,17,1,265783.01,265783.01
1444,1444,1,2,2,174051.5,348103.01
1445,1445,1,18,3,266870.46,800611.38
1446,1446,1,36,1,150058.32,150058.32
1447,1447,1,26,2,214560.35,429120.7
1448,1448,1,8,5,170643.09,853215.45
1449,1449,1,36,2,160303.08,320606.16
1450,1450,1,15,1,210198.15,210198.15
1451,1451,1,18,1,306969.45,306969.45
1452,1452,1,28,1,200640.06,200640.06
1453,1453,1,30,1,256621.5,256621.5
1454,1454,1,9,1,309515.91,309515.91
1455,1455,1,11,5,167694.21,838471.06
1456,1456,1,3,1,188404.34,188404.34
1457,1457,1,36,2,163886.92,327773.85
1458,1458,1,8,2,190269.32,380538.64
1459,1459,1,21,2,190907.89,381815.78
1460,1460,1,6,1,160399.74,160399.74
1461,1461,1,19,2,182951.16,365902.31
1462,1462,1,37,1,208559.18,208559.18
1463,1463,1,9,2,274508.62,549017.24
1464,1464,1,21,1,186416.37,186416.37
1465,1465,1,1,4,369982.6,1479930.4
1466,1466,1,16,1,196408.19,196408.19
1467,1467,1,11,2,194356.15,388712.31
1468,1468,1,6,2,162157.72,324315.44
1469,1469,1,40,3,285016.45,855049.34
1470,1470,1,20,2,238683.2,477366.4
1471,1471,1,10,1,399167.76,399167.76
1472,1472,1,27,1,226436.22,226436.22
1473,1473,1,2,4,175744.95,702979.78
1474,1474,1,9,1,277115.63,277115.63
1475,1475,1,3,1,188826.5,188826.5
1476,1476,1,7,2,245597.35,491194.7
1477,1477,1,38,1,230347.62,230347.62
1478,1478,1,30,2,236786.53,473573.05
1479,1479,1,13,4,205358.79,821435.17
1480,1480,1,24,5,129688.7,648443.49
1481,1481,1,21,4,175863.13,703452.51
1482,1482,1,18,1,289628.04,289628.04
1483,1483,1,29,5,213275.29,1066376.45
1484,1484,1,4,1,197220.53,197220.53
1485,1485,1,14,1,286547.15,286547.15
1486,1486,1,20,2,265720.97,531441.94
1487,1487,1,15,2,217644.59,435289.18
1488,1488,1,37,4,252901.41,1011605.63
1489,1489,1,2,2,179097.77,358195.54
1490,1490,1,33,1,291822.5,291822.5
1491,1491,1,27,5,229159.87,1145799.36
1492,1492,1,5,2,251104.0,502207.99
1493,1493,1,14,3,238182.03,714546.1
1494,1494,1,24,1,132984.52,132984.52
1495,1495,1,28,1,166059.58,166059.58
1496,1496,1,13,3,225747.44,677242.32
1497,1497,1,1,1,363881.12,363881.12
1498,1498,1,14,2,246271.04,492542.08
1499,1499,1,4,3,195052.54,585157.61
1500,1500,1,37,1,248538.92,248538.92
1501,1501,1,4,3,193517.67,580553.01
1502,1502,1,19,1,159642.84,159642.84
1503,1503,1,38,1,246880.34,246880.34
1504,1504,1,12,1,148934.2,148934.2
1505,1505,1,27,4,232954.61,931818.46
1506,1506,1,25,4,214452.74,857810.96
1507,1507,1,16,4,205494.54,821978.15
1508,1508,1,13,5,191334.47,956672.36
1509,1509,1,27,2,224398.14,448796.28
1510,1510,1,3,1,186241.92,186241.92
1511,1511,1,7,1,224328.67,224328.67
1512,1512,1,16,3,219842.61,659527.84
1513,1513,1,15,4,256771.63,1027086.54
1514,1514,1,22,4,190375.19,761500.77
1515,1515,1,12,4,146021.46,584085.82
1516,1516,1,8,1,204416.57,204416.57
1517,1517,1,17,5,275652.4,1378262.02
1518,1518,1,4,2,208050.16,416100.32
1519,1519,1,12,2,144597.24,289194.49
1520,1520,1,8,2,178925.1,357850.19
1521,1521,1,40,2,263676.72,527353.44
1522,1522,1,39,1,218595.63,218595.63
1523,1523,1,13,4,200163.31,800653.25
1524,1524,1,6,2,173373.17,346746.34
1525,1525,1,24,1,127990.03,127990.03
1526,1526,1,31,5,350647.62,1753238.1
1527,1527,1,10,1,388177.52,388177.52
1528,1528,1,5,1,279873.12,279873.12
1529,1529,1,15,1,254626.51,254626.51
1530,1530,1,7,2,246756.91,493513.82
1531,1531,1,14,1,272063.12,272063.12
1532,1532,1,17,5,290756.36,1453781.79
1533,1533,1,21,2,180125.07,360250.13
1534,1534,1,8,1,185946.71,185946.71
1535,1535,1,37,2,211104.5,422209.0
1536,1536,1,15,1,219167.46,219167.46
1537,1537,1,16,4,199935.17,799740.66
1538,1538,1,10,4,409648.86,1638595.45
1539,1539,1,23,2,194292.39,388584.78
1540,1540,1,14,3,258465.32,775395.95
1541,1541,1,38,1,260067.37,260067.37
1542,1542,1,29,3,215124.05,645372.15
1543,1543,1,17,4,298330.93,1193323.73
1544,1544,1,27,1,207668.98,207668.98
1545,1545,1,37,1,241061.96,241061.96
1546,1546,1,15,2,237965.33,475930.65
1547,1547,1,10,2,426208.97,852417.93
1548,1548,1,3,5,153060.74,765303.71
1549,1549,1,12,1,145841.01,145841.01
1550,1550,1,40,1,242537.72,242537.72
1551,1551,1,36,1,164162.62,164162.62
1552,1552,1,37,4,244257.52,977030.08
1553,1553,1,14,1,239003.54,239003.54
1554,1554,1,2,3,185143.66,555430.98
1555,1555,1,7,5,240230.27,1201151.33
1556,1556,1,22,1,205342.0,205342.0
1557,1557,1,7,2,244827.35,489654.69
1558,1558,1,16,2,199671.88,399343.76
1559,1559,1,31,1,337908.77,337908.77
1560,1560,1,26,3,207905.55,623716.66
1561,1561,1,33,4,349919.21,1399676.85
1562,1562,1,23,1,196188.8,196188.8
1563,1563,1,36,2,169769.62,339539.24
1564,1564,1,23,3,171354.49,514063.48
1565,1565,1,4,5,180489.77,902448.85
1566,1566,1,35,2,235221.29,470442.58
1567,1567,1,22,1,205788.79,205788.79
1568,1568,1,17,2,301940.41,603880.83
1569,1569,1,22,1,192295.8,192295.8
1570,1570,1,26,1,205231.05,205231.05
1571,1571,1,1,5,384687.69,1923438.45
1572,1572,1,13,4,222518.4,890073.59
1573,1573,1,31,5,316217.37,1581086.84
1574,1574,1,4,5,175923.51,879617.55
1575,1575,1,33,1,335344.38,335344.38
1576,1576,1,6,1,166178.16,166178.16
1577,1577,1,6,2,182512.86,365025.72
1578,1578,1,34,2,261542.05,523084.11
1579,1579,1,32,4,265162.65,1060650.59
1580,1580,1,16,1,219865.45,219865.45
1581,1581,1,15,1,243415.16,243415.16
1582,1582,1,5,1,233480.39,233480.39
1583,1583,1,38,4,235553.43,942213.73
1584,1584,1,16,3,187338.32,562014.95
1585,1585,1,29,1,254585.51,254585.51
1586,1586,1,28,1,164605.31,164605.31
1587,1587,1,33,3,334728.52,1004185.55
1588,1588,1,8,4,202068.49,808273.95
1589,1589,1,12,5,164291.3,821456.49
1590,1590,1,29,1,229926.29,229926.29
1591,1591,1,29,3,218064.19,654192.56
1592,1592,1,17,4,254257.81,1017031.24
1593,1593,1,6,1,179965.03,179965.03
1594,1594,1,19,2,171798.26,343596.53
1595,1595,1,9,1,274995.98,274995.98
1596,1596,1,36,3,156738.07,470214.22
1597,1597,1,5,2,270206.29,540412.58
1598,1598,1,9,1,290984.11,290984.11
1599,1599,1,8,2,179126.64,358253.29
1600,1600,1,30,2,220584.91,441169.83
1601,1601,1,19,4,158725.16,634900.65
1602,1602,1,35,3,225484.67,676454.0
1603,1603,1,24,5,130466.97,652334.84
1604,1604,1,28,2,168276.55,336553.1
1605,1605,1,8,1,194967.58,194967.58
1606,1606,1,2,2,188071.33,376142.66
1607,1607,1,4,3,177176.58,531529.74
1608,1608,1,17,1,260426.56,260426.56
1609,1609,1,24,1,128554.79,128554.79
1610,1610,1,25,1,223353.66,223353.66
1611,1611,1,19,1,157295.18,157295.18
1612,1612,1,13,2,184542.95,369085.91
1613,1613,1,9,3,281008.13,843024.38
1614,1614,1,4,4,175296.07,701184.29
1615,1615,1,29,1,213574.12,213574.12
1616,1616,1,37,2,242217.26,484434.53
1617,1617,1,35,1,206585.64,206585.64
1618,1618,1,14,1,237356.01,237356.01
1619,1619,1,31,2,318306.34,636612.68
1620,1620,1,18,1,265385.11,265385.11
1621,1621,1,14,1,270200.94,270200.94
1622,1622,1,19,1,165439.02,165439.02
1623,1623,1,10,2,390333.17,780666.34
1624,1624,1,32,1,282665.89,282665.89
1625,1625,1,1,3,386282.8,1158848.39
1626,1626,1,6,4,153468.55,613874.22
1627,1627,1,14,4,249113.15,996452.59
1628,1628,1,16,3,190043.0,570128.99
1629,1629,1,25,3,240142.63,720427.9
1630,1630,1,23,4,165911.74,663646.96
1631,1631,1,18,1,314977.66,314977.66
1632,1632,1,13,1,202537.43,202537.43
1633,1633,1,15,2,229968.71,459937.42
1634,1634,1,22,1,186873.02,186873.02
1635,1635,1,3,2,164170.92,328341.84
1636,1636,1,15,4,228094.84,912379.37
1637,1637,1,37,3,232056.1,696168.3
1638,1638,1,16,1,181824.12,181824.12
1639,1639,1,28,3,188810.01,566430.03
1640,1640,1,21,1,183340.48,183340.48
1641,1641,1,14,5,248518.99,1242594.94
1642,1642,1,5,1,264030.67,264030.67
1643,1643,1,27,2,237418.41,474836.82
1644,1644,1,17,1,313822.26,313822.26
1645,1645,1,36,3,167894.41,503683.24
1646,1646,1,39,2,230807.74,461615.48
1647,1647,1,16,5,208306.87,1041534.37
1648,1648,1,13,1,190783.52,190783.52
1649,1649,1,12,3,161755.2,485265.6
1650,1650,1,1,2,350841.99,701683.98
1651,1651,1,4,1,203904.77,203904.77
1652,1652,1,23,5,182024.61,910123.04
1653,1653,1,14,5,285588.02,1427940.12
1654,1654,1,32,2,272489.89,544979.79
1655,1655,1,40,2,287660.29,575320.59
1656,1656,1,14,3,262450.47,787351.4
1657,1657,1,9,5,316768.71,1583843.57
1658,1658,1,7,1,251961.18,251961.18
1659,1659,1,9,1,260983.04,260983.04
1660,1660,1,23,1,192472.01,192472.01
1661,1661,1,18,1,305000.98,305000.98
1662,1662,1,4,1,187347.99,187347.99
1663,1663,1,11,2,177060.5,354121.01
1664,1664,1,36,2,142036.4,284072.8
1665,1665,1,9,3,264928.21,794784.63
1666,1666,1,22,2,193373.79,386747.57
1667,1667,1,14,1,251610.18,251610.18
1668,1668,1,33,3,305267.99,915803.96
1669,1669,1,34,5,240364.19,1201820.93
1670,1670,1,8,1,187588.62,187588.62
1671,1671,1,6,5,166066.96,830334.78
1672,1672,1,24,4,129325.44,517301.76
1673,1673,1,5,1,268430.1,268430.1
1674,1674,1,17,1,300227.92,300227.92
1675,1675,1,26,5,193079.16,965395.78
1676,1676,1,8,1,188632.05,188632.05
1677,1677,1,16,1,207104.09,207104.09
1678,1678,1,11,1,202693.14,202693.14
1679,1679,1,25,1,214900.2,214900.2
1680,1680,1,36,5,159571.65,797858.24
1681,1681,1,13,5,213676.95,1068384.77
1682,1682,1,17,5,257148.48,1285742.42
1683,1683,1,34,2,255345.0,510690.0
1684,1684,1,8,2,203619.02,407238.04
1685,1685,1,9,1,262997.05,262997.05
1686,1686,1,1,1,383326.19,383326.19
1687,1687,1,5,2,241073.66,482147.32
1688,1688,1,26,1,185658.79,185658.79
1689,1689,1,39,2,241603.18,483206.35
1690,1690,1,28,3,175201.77,525605.31
1691,1691,1,22,1,183723.65,183723.65
1692,1692,1,1,2,392575.79,785151.57
1693,1693,1,4,5,174046.05,870230.25
1694,1694,1,31,1,309456.89,309456.89
1695,1695,1,7,2,222952.92,445905.84
1696,1696,1,8,4,173031.98,692127.93
1697,1697,1,38,4,272001.56,1088006.25
1698,1698,1,34,2,297172.74,594345.48
1699,1699,1,5,1,285098.26,285098.26
1700,1700,1,24,2,125490.28,250980.56
1701,1701,1,12,2,146856.96,293713.92
1702,1702,1,25,5,201246.91,1006234.56
1703,1703,1,16,1,214211.8,214211.8
1704,1704,1,33,1,293484.2,293484.2
1705,1705,1,28,1,177943.64,177943.64
1706,1706,1,32,1,242665.61,242665.61
1707,1707,1,26,2,209345.56,418691.11
1708,1708,1,16,3,203251.53,609754.59
1709,1709,1,27,5,206001.63,1030008.14
1710,1710,1,15,1,219214.31,219214.31
1711,1711,1,36,1,158428.97,158428.97
1712,1712,1,5,3,233114.34,699343.02
1713,1713,1,23,1,165950.59,165950.59
1714,1714,1,7,1,220962.59,220962.59
1715,1715,1,3,5,167426.96,837134.78
1716,1716,1,17,4,255748.18,1022992.7
1717,1717,1,16,2,215309.7,430619.39
1718,1718,1,17,5,278389.77,1391948.87
1719,1719,1,37,4,220745.39,882981.55
1720,1720,1,12,2,149225.51,298451.02
1721,1721,1,18,5,296071.84,1480359.21
1722,1722,1,9,2,309790.49,619580.98
1723,1723,1,7,3,217703.55,653110.64
1724,1724,1,21,2,167906.96,335813.91
1725,1725,1,3,1,165940.81,165940.81
1726,1726,1,27,2,225992.97,451985.94
1727,1727,1,11,2,196899.54,393799.07
1728,1728,1,35,5,192158.45,960792.25
1729,1729,1,3,2,165123.49,330246.97
1730,1730,1,33,3,320107.91,960323.74
1731,1731,1,24,1,124999.27,124999.27
1732,1732,1,2,1,175243.82,175243.82
1733,1733,1,20,1,257567.32,257567.32
1734,1734,1,9,4,269539.78,1078159.1
1735,1735,1,23,3,173084.12,519252.35
1736,1736,1,38,5,238758.07,1193790.33
1737,1737,1,28,5,166332.44,831662.21
1738,1738,1,22,1,197462.4,197462.4
1739,1739,1,30,3,260012.63,780037.89
1740,1740,1,39,2,227243.27,454486.54
1741,1741,1,4,2,210714.97,421429.94
1742,1742,1,31,4,313211.48,1252845.93
1743,1743,1,26,3,180162.64,540487.93
1744,1744,1,28,2,202021.86,404043.72
1745,1745,1,18,2,288081.31,576162.62
1746,1746,1,34,3,271489.19,814467.56
1747,1747,1,34,2,279448.41,558896.83
1748,1748,1,6,1,178680.87,178680.87
1749,1749,1,11,5,178911.43,894557.17
1750,1750,1,37,2,228174.31,456348.63
1751,1751,1,3,4,156051.02,624204.09
1752,1752,1,32,1,261083.15,261083.15
1753,1753,1,29,1,251294.53,251294.53
1754,1754,1,18,3,282287.78,846863.33
1755,1755,1,18,2,279497.98,558995.97
1756,1756,1,17,4,277549.14,1110196.56
1757,1757,1,21,3,161194.66,483583.98
1758,1758,1,13,1,214801.69,214801.69
1759,1759,1,12,1,152137.03,152137.03
1760,1760,1,16,2,200046.7,400093.39
1761,1761,1,37,2,232887.65,465775.3
1762,1762,1,29,1,221340.79,221340.79
1763,1763,1,3,1,174373.32,174373.32
1764,1764,1,1,4,385191.22,1540764.88
1765,1765,1,4,3,189554.4,568663.21
1766,1766,1,1,1,408211.93,408211.93
1767,1767,1,6,1,169056.26,169056.26
1768,1768,1,10,1,438754.2,438754.2
1769,1769,1,26,5,204026.94,1020134.68
1770,1770,1,31,3,331618.88,994856.63
1771,1771,1,27,1,228446.47,228446.47
1772,1772,1,1,1,343225.51,343225.51
1773,1773,1,24,1,114074.28,114074.28
1774,1774,1,36,5,154167.7,770838.5
1775,1775,1,8,2,180572.35,361144.69
1776,1776,1,1,1,353866.67,353866.67
1777,1777,1,14,4,277410.71,1109642.85
1778,1778,1,14,1,263724.62,263724.62
1779,1779,1,39,1,245693.81,245693.81
1780,1780,1,25,4,229573.3,918293.21
1781,1781,1,11,2,177124.22,354248.44
1782,1782,1,24,1,133118.95,133118.95
1783,1783,1,37,5,209387.65,1046938.24
1784,1784,1,16,2,202523.21,405046.41
1785,1785,1,37,5,223484.45,1117422.23
1786,1786,1,23,3,173931.75,521795.26
1787,1787,1,21,5,172972.73,864863.63
1788,1788,1,15,1,251842.51,251842.51
1789,1789,1,34,3,294936.61,884809.82
1790,1790,1,6,1,177857.93,177857.93
1791,1791,1,37,1,238646.67,238646.67
1792,1792,1,13,1,200608.11,200608.11
1793,1793,1,20,4,239465.93,957863.7
1794,1794,1,7,1,216840.89,216840.89
1795,1795,1,9,2,269013.04,538026.08
1796,1796,1,33,4,350791.78,1403167.1
1797,1797,1,15,4,224093.69,896374.76
1798,1798,1,23,1,173245.34,173245.34
1799,1799,1,18,1,275095.55,275095.55
1800,1800,1,37,1,218604.99,218604.99
1801,1801,1,9,2,272325.18,544650.36
1802,1802,1,28,1,193792.8,193792.8
1803,1803,1,4,2,186711.18,373422.36
1804,1804,1,7,5,263968.04,1319840.21
1805,1805,1,29,4,216261.0,865044.02
1806,1806,1,33,3,307748.12,923244.37
1807,1807,1,26,5,215736.55,1078682.77
1808,1808,1,18,5,272377.28,1361886.4
1809,1809,1,40,2,261977.0,523954.0
1810,1810,1,13,1,186722.05,186722.05
1811,1811,1,12,1,154996.82,154996.82
1812,1812,1,11,4,166535.53,666142.13
1813,1813,1,40,1,271481.41,271481.41
1814,1814,1,11,1,177846.43,177846.43
1815,1815,1,25,5,224085.45,1120427.27
1816,1816,1,10,1,441933.17,441933.17
1817,1817,1,5,1,232982.91,232982.91
1818,1818,1,17,2,269515.27,539030.54
1819,1819,1,17,2,265738.95,531477.9
1820,1820,1,28,1,195711.27,195711.27
1821,1821,1,31,1,315611.04,315611.04
1822,1822,1,39,1,229378.89,229378.89
1823,1823,1,39,5,230693.09,1153465.46
1824,1824,1,28,4,196207.42,784829.68
1825,1825,1,21,2,192680.24,385360.47
1826,1826,1,26,2,211721.59,423443.18
1827,1827,1,27,1,237169.31,237169.31
1828,1828,1,4,2,178956.17,357912.35
1829,1829,1,13,5,210105.4,1050527.02
1830,1830,1,4,5,177541.46,887707.29
1831,1831,1,39,4,231929.96,927719.83
1832,1832,1,28,1,179349.67,179349.67
1833,1833,1,9,4,264995.49,1059981.97
1834,1834,1,27,3,234743.52,704230.55
1835,1835,1,1,2,383578.56,767157.12
1836,1836,1,22,5,201147.46,1005737.31
1837,1837,1,11,2,175846.77,351693.54
1838,1838,1,18,1,263222.86,263222.86
1839,1839,1,18,2,275461.13,550922.26
1840,1840,1,31,1,340199.84,340199.84
1841,1841,1,34,4,266791.15,1067164.58
1842,1842,1,39,1,219554.94,219554.94
1843,1843,1,19,1,157774.11,157774.11
1844,1844,1,21,5,167419.66,837098.31
1845,1845,1,8,5,176091.72,880458.59
1846,1846,1,36,4,149138.77,596555.09
1847,1847,1,5,2,273398.76,546797.52
1848,1848,1,3,1,159106.12,159106.12
1849,1849,1,26,4,181079.25,724317.01
1850,1850,1,29,4,248172.88,992691.52
1851,1851,1,10,1,410886.02,410886.02
1852,1852,1,14,3,268644.45,805933.34
1853,1853,1,31,2,300434.01,600868.02
1854,1854,1,4,4,192887.84,771551.37
1855,1855,1,11,1,188515.42,188515.42
1856,1856,1,14,1,284998.42,284998.42
1857,1857,1,27,1,216793.92,216793.92
1858,1858,1,29,1,221463.73,221463.73
1859,1859,1,20,5,226894.25,1134471.27
1860,1860,1,34,1,247579.27,247579.27
1861,1861,1,21,1,179590.53,179590.53
1862,1862,1,11,2,186533.26,373066.52
1863,1863,1,23,4,183777.07,735108.29
1864,1864,1,24,2,118592.98,237185.95
1865,1865,1,10,4,420738.8,1682955.19
1866,1866,1,3,4,168014.16,672056.64
1867,1867,1,5,3,256871.85,770615.56
1868,1868,1,6,2,165285.01,330570.01
1869,1869,1,11,1,165912.78,165912.78
1870,1870,1,25,1,237553.8,237553.8
1871,1871,1,5,4,262523.32,1050093.29
1872,1872,1,10,4,393741.64,1574966.57
1873,1873,1,4,1,200238.36,200238.36
1874,1874,1,3,1,181793.92,181793.92
1875,1875,1,17,2,256148.0,512296.0
1876,1876,1,33,1,328661.71,328661.71
1877,1877,1,36,1,167717.67,167717.67
1878,1878,1,26,4,202734.31,810937.22
1879,1879,1,32,4,286078.18,1144312.74
1880,1880,1,22,2,205566.53,411133.05
1881,1881,1,40,5,278876.06,1394380.3
1882,1882,1,12,2,154972.34,309944.69
1883,1883,1,32,1,285229.53,285229.53
1884,1884,1,32,2,263155.72,526311.44
1885,1885,1,28,1,190739.19,190739.19
1886,1886,1,33,2,308047.77,616095.54
1887,1887,1,18,1,305726.77,305726.77
1888,1888,1,21,1,165164.29,165164.29
1889,1889,1,6,1,180384.64,180384.64
1890,1890,1,37,2,227473.51,454947.03
1891,1891,1,2,1,159325.46,159325.46
1892,1892,1,38,5,278094.64,1390473.22
1893,1893,1,13,3,214470.44,643411.33
1894,1894,1,39,4,232366.93,929467.74
1895,1895,1,13,1,216841.91,216841.91
1896,1896,1,6,2,157802.15,315604.3
1897,1897,1,27,2,217650.2,435300.4
1898,1898,1,25,5,205062.52,1025312.59
1899,1899,1,24,5,112798.82,563994.1
1900,1900,1,3,5,175555.85,877779.24
1901,1901,1,16,2,200890.52,401781.04
1902,1902,1,11,4,176980.53,707922.14
1903,1903,1,28,1,191104.95,191104.95
1904,1904,1,21,4,174766.28,699065.11
1905,1905,1,6,3,155797.64,467392.91
1906,1906,1,38,5,262609.05,1313045.24
1907,1907,1,33,2,308377.36,616754.71
1908,1908,1,37,2,223967.46,447934.91
1909,1909,1,10,3,385325.14,1155975.43
1910,1910,1,10,2,430788.22,861576.45
1911,1911,1,26,4,215325.48,861301.91
1912,1912,1,10,1,437902.79,437902.79
1913,1913,1,13,2,220587.03,441174.06
1914,1914,1,34,1,266295.0,266295.0
1915,1915,1,1,4,396342.83,1585371.32
1916,1916,1,34,3,262776.72,788330.16
1917,1917,1,14,5,260669.88,1303349.4
1918,1918,1,9,1,258988.96,258988.96
1919,1919,1,28,1,180838.88,180838.88
1920,1920,1,40,1,276485.22,276485.22
1921,1921,1,8,4,203234.46,812937.84
1922,1922,1,13,1,206550.72,206550.72
1923,1923,1,28,5,193701.56,968507.78
1924,1924,1,1,2,361006.56,722013.12
1925,1925,1,15,4,257962.39,1031849.57
1926,1926,1,36,2,160683.5,321367.0
1927,1927,1,2,4,159405.47,637621.88
1928,1928,1,31,3,298175.63,894526.88
1929,1929,1,33,2,345704.47,691408.95
1930,1930,1,25,3,227854.2,683562.59
1931,1931,1,24,1,120249.49,120249.49
1932,1932,1,21,1,171736.34,171736.34
1933,1933,1,5,2,246039.85,492079.7
1934,1934,1,30,1,252297.34,252297.34
1935,1935,1,33,3,328441.64,985324.93
1936,1936,1,39,1,216927.1,216927.1
1937,1937,1,30,5,260485.58,1302427.88
1938,1938,1,37,4,228917.59,915670.38
1939,1939,1,30,2,225413.35,450826.69
1940,1940,1,34,1,243411.6,243411.6
1941,1941,1,28,3,166221.33,498664.0
1942,1942,1,15,5,236589.65,1182948.27
1943,1943,1,29,1,227223.64,227223.64
1944,1944,1,38,5,272872.31,1364361.57
1945,1945,1,36,1,163085.4,163085.4
1946,1946,1,2,1,177086.61,177086.61
1947,1947,1,13,4,203798.16,815192.65
1948,1948,1,8,2,191531.56,383063.11
1949,1949,1,25,1,199929.98,199929.98
1950,1950,1,26,2,208851.95,417703.9
1951,1951,1,25,5,239708.75,1198543.74
1952,1952,1,21,4,185518.79,742075.15
1953,1953,1,32,1,260468.07,260468.07
1954,1954,1,19,1,151706.27,151706.27
1955,1955,1,35,1,203700.04,203700.04
1956,1956,1,5,3,233961.51,701884.54
1957,1957,1,35,3,192423.8,577271.39
1958,1958,1,15,1,218907.41,218907.41
1959,1959,1,15,1,223191.38,223191.38
1960,1960,1,21,4,190100.4,760401.59
1961,1961,1,10,1,406649.25,406649.25
1962,1962,1,3,1,182585.67,182585.67
1963,1963,1,3,3,184779.0,554336.99
1964,1964,1,24,1,113597.56,113597.56
1965,1965,1,30,1,253974.37,253974.37
1966,1966,1,15,5,216267.18,1081335.92
1967,1967,1,21,3,195118.81,585356.44
1968,1968,1,34,4,243447.39,973789.54
1969,1969,1,38,3,239465.73,718397.19
1970,1970,1,21,2,170181.64,340363.28
1971,1971,1,8,2,174285.87,348571.73
1972,1972,1,23,2,165990.04,331980.08
1973,1973,1,4,2,215269.55,430539.11
1974,1974,1,40,1,244385.17,244385.17
1975,1975,1,35,1,234856.54,234856.54
1976,1976,1,32,4,256532.18,1026128.73
1977,1977,1,40,1,262331.46,262331.46
1978,1978,1,24,5,131643.89,658219.43
1979,1979,1,14,1,239069.54,239069.54
1980,1980,1,15,4,259117.34,1036469.37
