payment_id,payment_code,customer_id,payment_date,payment_amount,payment_method
992,回款-000992,40,2026-01-15,883969.28,承兑汇票
993,回款-000993,66,2026-02-22,146463.72,承兑汇票
994,回款-000994,43,2026-03-11,797459.67,承兑汇票
995,回款-000995,45,2026-05-16,515269.6,承兑汇票
996,回款-000996,65,2026-05-04,311987.14,银行转账
997,回款-000997,75,2026-02-23,191157.19,承兑汇票
998,回款-000998,28,2026-04-01,636189.27,承兑汇票
999,回款-000999,73,2026-04-14,679528.0,银行转账
1000,回款-001000,54,2026-04-05,97886.66,银行转账
1001,回款-001001,57,2026-03-23,184198.12,银行转账
1002,回款-001002,16,2026-05-30,284729.56,承兑汇票
1003,回款-001003,24,2026-02-16,297269.87,银行转账
1004,回款-001004,46,2026-04-21,238703.3,承兑汇票
1005,回款-001005,73,2026-04-03,192976.36,银行转账
1006,回款-001006,1,2026-01-29,119600.33,银行转账
1007,回款-001007,35,2026-04-08,216599.0,银行转账
1008,回款-001008,36,2026-04-10,291853.17,承兑汇票
1009,回款-001009,74,2026-05-17,942394.68,承兑汇票
1010,回款-001010,32,2026-05-18,217029.5,承兑汇票
1011,回款-001011,1,2026-01-28,427360.32,承兑汇票
1012,回款-001012,75,2026-03-27,1116039.65,承兑汇票
1013,回款-001013,13,2026-04-19,558258.9,承兑汇票
1014,回款-001014,79,2026-04-07,549320.91,银行转账
1015,回款-001015,14,2026-02-28,428393.7,承兑汇票
1016,回款-001016,20,2026-04-02,957902.97,承兑汇票
1017,回款-001017,38,2026-02-04,247224.71,银行转账
1018,回款-001018,2,2026-04-26,768037.95,承兑汇票
1019,回款-001019,18,2026-04-04,580298.19,银行转账
1020,回款-001020,33,2026-04-10,159292.14,银行转账
1021,回款-001021,46,2026-04-06,801021.54,承兑汇票
1022,回款-001022,29,2026-04-21,269565.91,银行转账
1023,回款-001023,39,2026-04-17,546138.12,承兑汇票
1024,回款-001024,2,2026-01-27,759944.46,银行转账
1025,回款-001025,17,2026-04-17,956270.64,银行转账
1026,回款-001026,18,2026-02-17,332824.86,银行转账
1027,回款-001027,40,2026-03-16,268020.81,银行转账
1028,回款-001028,5,2026-04-18,783410.65,银行转账
1029,回款-001029,26,2026-03-07,518379.1,承兑汇票
1030,回款-001030,31,2026-04-23,1269429.05,银行转账
1031,回款-001031,34,2026-03-01,237067.07,银行转账
1032,回款-001032,42,2026-02-28,468369.7,承兑汇票
1033,回款-001033,30,2026-06-06,436470.99,承兑汇票
1034,回款-001034,38,2026-04-13,419991.06,承兑汇票
1035,回款-001035,77,2026-02-26,580874.5,银行转账
1036,回款-001036,63,2026-04-06,182604.76,承兑汇票
1037,回款-001037,32,2026-06-30,544019.47,银行转账
1038,回款-001038,13,2026-04-06,912328.15,银行转账
1039,回款-001039,61,2026-04-08,300014.53,承兑汇票
1040,回款-001040,79,2026-04-30,164646.38,承兑汇票
1041,回款-001041,6,2026-03-27,406398.87,银行转账
1042,回款-001042,21,2026-03-16,183277.02,银行转账
1043,回款-001043,3,2026-03-28,252895.12,承兑汇票
1044,回款-001044,59,2026-05-21,682610.2,承兑汇票
1045,回款-001045,39,2026-03-17,186124.47,银行转账
1046,回款-001046,25,2026-04-07,982080.36,承兑汇票
1047,回款-001047,30,2026-06-21,1271696.35,承兑汇票
1048,回款-001048,57,2026-04-20,364348.21,承兑汇票
1049,回款-001049,4,2026-04-26,1118877.03,承兑汇票
1050,回款-001050,4,2026-05-22,1331989.5,承兑汇票
1051,回款-001051,76,2026-03-29,186422.84,承兑汇票
1052,回款-001052,61,2026-04-18,239393.51,银行转账
1053,回款-001053,66,2026-03-03,148541.85,银行转账
1054,回款-001054,55,2026-05-24,329476.86,银行转账
1055,回款-001055,30,2026-06-13,290835.04,银行转账
1056,回款-001056,76,2026-01-28,355773.2,承兑汇票
1057,回款-001057,64,2026-03-22,175537.84,银行转账
1058,回款-001058,55,2026-04-30,383244.4,银行转账
1059,回款-001059,49,2026-04-11,199407.09,银行转账
1060,回款-001060,58,2026-06-18,634456.78,承兑汇票
1061,回款-001061,75,2026-03-04,90339.4,银行转账
1062,回款-001062,79,2026-04-03,165274.52,承兑汇票
1063,回款-001063,75,2026-03-15,342114.82,银行转账
1064,回款-001064,62,2026-03-06,809557.47,承兑汇票
1065,回款-001065,62,2026-05-25,1212791.5,银行转账
1066,回款-001066,26,2026-02-25,447959.64,银行转账
1067,回款-001067,74,2026-05-29,654040.74,银行转账
1068,回款-001068,26,2026-04-05,150928.02,承兑汇票
1069,回款-001069,57,2026-05-22,260716.73,承兑汇票
1070,回款-001070,7,2026-05-20,535505.23,承兑汇票
1071,回款-001071,18,2026-02-23,279719.89,银行转账
1072,回款-001072,10,2026-05-12,333436.94,银行转账
1073,回款-001073,32,2026-06-09,288724.29,银行转账
1074,回款-001074,24,2026-04-08,382562.48,承兑汇票
1075,回款-001075,9,2026-05-07,739992.24,承兑汇票
1076,回款-001076,80,2026-04-10,492769.9,承兑汇票
1077,回款-001077,14,2026-05-28,174339.09,银行转账
1078,回款-001078,67,2026-06-24,678886.32,银行转账
1079,回款-001079,20,2026-06-09,257891.69,承兑汇票
1080,回款-001080,27,2026-03-24,78751.05,承兑汇票
1081,回款-001081,16,2026-04-30,452219.44,银行转账
1082,回款-001082,20,2026-05-02,651360.03,银行转账
1083,回款-001083,25,2026-03-29,962003.95,承兑汇票
1084,回款-001084,75,2026-04-02,588756.48,承兑汇票
1085,回款-001085,10,2026-07-18,293241.89,承兑汇票
1086,回款-001086,23,2026-05-13,195548.52,银行转账
1087,回款-001087,69,2026-04-27,705399.06,承兑汇票
1088,回款-001088,40,2026-04-12,282980.8,承兑汇票
1089,回款-001089,22,2026-08-05,273919.67,承兑汇票
1090,回款-001090,62,2026-06-15,352323.02,承兑汇票
1091,回款-001091,70,2026-04-03,551092.2,承兑汇票
1092,回款-001092,47,2026-06-06,564806.14,银行转账
1093,回款-001093,24,2026-01-30,417389.53,银行转账
1094,回款-001094,61,2026-05-06,1349792.04,承兑汇票
1095,回款-001095,34,2026-02-25,763434.03,银行转账
1096,回款-001096,32,2026-06-08,655092.2,银行转账
1097,回款-001097,77,2026-04-13,155983.37,银行转账
1098,回款-001098,58,2026-05-26,363785.66,银行转账
1099,回款-001099,41,2026-07-11,720040.67,银行转账
1100,回款-001100,19,2026-08-05,155821.09,银行转账
1101,回款-001101,67,2026-07-03,209950.36,承兑汇票
1102,回款-001102,64,2026-03-20,442657.26,银行转账
1103,回款-001103,55,2026-03-17,1058811.28,银行转账
1104,回款-001104,61,2026-05-16,341042.9,银行转账
1105,回款-001105,59,2026-05-30,245095.82,银行转账
1106,回款-001106,7,2026-05-30,397276.88,承兑汇票
1107,回款-001107,47,2026-05-24,237049.55,银行转账
1108,回款-001108,41,2026-04-11,179382.1,银行转账
1109,回款-001109,56,2026-05-29,227649.04,银行转账
1110,回款-001110,19,2026-07-24,389505.4,承兑汇票
1111,回款-001111,63,2026-03-26,346125.92,承兑汇票
1112,回款-001112,15,2026-05-10,246084.19,承兑汇票
1113,回款-001113,11,2026-05-06,223195.8,承兑汇票
1114,回款-001114,58,2026-04-12,641963.3,银行转账
1115,回款-001115,55,2026-05-21,189104.84,银行转账
1116,回款-001116,60,2026-05-10,910602.55,银行转账
1117,回款-001117,17,2026-04-27,989415.55,银行转账
1118,回款-001118,50,2026-06-06,544596.18,银行转账
1119,回款-001119,17,2026-05-23,207732.13,银行转账
1120,回款-001120,1,2026-05-05,272600.65,银行转账
1121,回款-001121,38,2026-05-17,935179.0,银行转账
1122,回款-001122,25,2026-04-25,337323.26,承兑汇票
1123,回款-001123,22,2026-07-25,588764.07,银行转账
1124,回款-001124,54,2026-03-29,364826.1,承兑汇票
1125,回款-001125,79,2026-06-07,134182.15,承兑汇票
1126,回款-001126,47,2026-06-05,1952761.85,银行转账
1127,回款-001127,44,2026-03-20,509922.3,承兑汇票
1128,回款-001128,24,2026-04-29,197241.51,银行转账
1129,回款-001129,2,2026-03-24,319871.14,银行转账
1130,回款-001130,35,2026-06-09,913850.8,银行转账
1131,回款-001131,16,2026-06-02,565158.3,银行转账
1132,回款-001132,14,2026-04-16,237635.07,银行转账
1133,回款-001133,68,2026-05-03,717362.88,承兑汇票
1134,回款-001134,70,2026-06-08,224459.1,银行转账
1135,回款-001135,70,2026-06-07,185279.57,银行转账
1136,回款-001136,62,2026-05-09,807682.9,承兑汇票
1137,回款-001137,32,2026-05-15,242886.99,承兑汇票
1138,回款-001138,15,2026-07-15,393975.3,承兑汇票
1139,回款-001139,73,2026-04-20,509773.4,承兑汇票
1140,回款-001140,63,2026-06-08,215214.34,银行转账
1141,回款-001141,64,2026-05-02,150356.87,银行转账
1142,回款-001142,46,2026-03-23,181804.45,承兑汇票
1143,回款-001143,68,2026-08-05,245311.38,银行转账
1144,回款-001144,29,2026-06-08,882697.75,承兑汇票
1145,回款-001145,33,2026-06-28,834720.5,承兑汇票
1146,回款-001146,6,2026-05-24,415860.76,承兑汇票
1147,回款-001147,73,2026-05-01,502613.61,银行转账
1148,回款-001148,69,2026-06-16,791730.66,承兑汇票
1149,回款-001149,12,2026-06-25,1258887.0,银行转账
1150,回款-001150,45,2026-07-02,383735.46,承兑汇票
1151,回款-001151,22,2026-06-06,228045.86,银行转账
1152,回款-001152,66,2026-06-02,243550.17,承兑汇票
1153,回款-001153,2,2026-05-29,649237.8,银行转账
1154,回款-001154,26,2026-06-18,891516.8,银行转账
1155,回款-001155,74,2026-07-15,652875.46,银行转账
1156,回款-001156,75,2026-07-06,333383.94,银行转账
1157,回款-001157,62,2026-07-08,254117.14,承兑汇票
1158,回款-001158,22,2026-05-29,1116063.12,银行转账
1159,回款-001159,51,2026-04-13,1580465.2,银行转账
1160,回款-001160,60,2026-04-29,540761.86,银行转账
1161,回款-001161,79,2026-07-29,182958.84,承兑汇票
1162,回款-001162,39,2026-05-24,900854.3,银行转账
1163,回款-001163,25,2026-05-11,384955.7,银行转账
1164,回款-001164,77,2026-07-17,334368.96,承兑汇票
1165,回款-001165,30,2026-08-05,250008.62,承兑汇票
1166,回款-001166,18,2026-03-14,256150.32,承兑汇票
1167,回款-001167,34,2026-06-17,1149254.2,银行转账
1168,回款-001168,23,2026-06-06,707479.24,银行转账
1169,回款-001169,28,2026-05-14,837029.98,承兑汇票
1170,回款-001170,7,2026-07-17,263798.67,承兑汇票
1171,回款-001171,20,2026-06-01,332978.26,承兑汇票
1172,回款-001172,77,2026-03-21,255527.21,承兑汇票
1173,回款-001173,76,2026-05-11,885112.75,承兑汇票
1174,回款-001174,60,2026-04-13,1098694.5,银行转账
1175,回款-001175,16,2026-05-12,427875.16,承兑汇票
1176,回款-001176,72,2026-05-02,1439497.28,承兑汇票
1177,回款-001177,52,2026-06-07,797713.76,银行转账
1178,回款-001178,32,2026-07-14,625905.4,承兑汇票
1179,回款-001179,51,2026-06-20,247135.26,银行转账
1180,回款-001180,1,2026-05-09,919571.72,承兑汇票
1181,回款-001181,43,2026-05-22,234851.09,承兑汇票
1182,回款-001182,42,2026-04-10,215348.9,承兑汇票
1183,回款-001183,66,2026-06-06,425681.02,承兑汇票
1184,回款-001184,7,2026-06-09,502470.93,银行转账
1185,回款-001185,7,2026-07-21,500974.9,承兑汇票
1186,回款-001186,52,2026-07-22,1489187.6,承兑汇票
1187,回款-001187,32,2026-06-19,395805.54,承兑汇票
1188,回款-001188,53,2026-06-30,885473.85,银行转账
1189,回款-001189,70,2026-07-01,125901.08,承兑汇票
1190,回款-001190,74,2026-07-17,205382.54,承兑汇票
1191,回款-001191,63,2026-06-19,854859.92,银行转账
1192,回款-001192,53,2026-06-24,213699.64,承兑汇票
1193,回款-001193,4,2026-04-21,158238.26,承兑汇票
1194,回款-001194,19,2026-08-05,721428.08,银行转账
1195,回款-001195,68,2026-07-15,184317.28,银行转账
1196,回款-001196,21,2026-06-10,98844.09,银行转账
1197,回款-001197,11,2026-03-29,809373.72,银行转账
1198,回款-001198,19,2026-06-16,194955.88,银行转账
1199,回款-001199,17,2026-07-15,421551.2,银行转账
1200,回款-001200,11,2026-04-29,294638.01,承兑汇票
1201,回款-001201,35,2026-07-21,572171.26,承兑汇票
1202,回款-001202,52,2026-08-05,1090888.4,承兑汇票
1203,回款-001203,26,2026-07-14,123473.92,银行转账
1204,回款-001204,63,2026-05-23,265783.01,银行转账
1205,回款-001205,61,2026-07-29,150058.32,承兑汇票
1206,回款-001206,41,2026-06-12,429120.7,银行转账
1207,回款-001207,35,2026-07-28,853215.45,承兑汇票
1208,回款-001208,32,2026-07-28,320606.16,银行转账
1209,回款-001209,47,2026-07-26,168158.52,银行转账
1210,回款-001210,26,2026-06-08,306969.45,银行转账
1211,回款-001211,69,2026-04-24,200640.06,银行转账
1212,回款-001212,27,2026-06-12,309515.91,承兑汇票
1213,回款-001213,37,2026-05-18,419235.53,银行转账
1214,回款-001214,1,2026-06-17,94202.17,承兑汇票
1215,回款-001215,56,2026-07-03,327773.84,承兑汇票
1216,回款-001216,53,2026-07-20,380538.64,银行转账
1217,回款-001217,55,2026-06-29,381815.78,银行转账
1218,回款-001218,20,2026-06-30,160399.74,承兑汇票
1219,回款-001219,22,2026-08-01,1479930.4,银行转账
1220,回款-001220,24,2026-04-01,157126.55,银行转账
1221,回款-001221,37,2026-07-04,388712.3,承兑汇票
1222,回款-001222,47,2026-07-18,324315.44,银行转账
1223,回款-001223,6,2026-08-05,855049.35,银行转账
1224,回款-001224,47,2026-06-28,238683.2,承兑汇票
1225,回款-001225,18,2026-07-04,319334.21,银行转账
1226,回款-001226,4,2026-05-25,226436.22,承兑汇票
1227,回款-001227,70,2026-08-05,702979.8,承兑汇票
1228,回款-001228,19,2026-07-22,230347.62,银行转账
1229,回款-001229,26,2026-06-15,473573.06,承兑汇票
1230,回款-001230,7,2026-08-05,821435.16,银行转账
1231,回款-001231,28,2026-06-08,648443.5,银行转账
1232,回款-001232,53,2026-07-03,703452.52,银行转账
1233,回款-001233,39,2026-08-02,289628.04,银行转账
1234,回款-001234,46,2026-07-02,1066376.45,承兑汇票
1235,回款-001235,78,2026-05-19,286547.15,银行转账
1236,回款-001236,28,2026-07-07,425153.55,承兑汇票
1237,回款-001237,62,2026-05-11,435289.18,承兑汇票
1238,回款-001238,76,2026-06-28,358195.54,承兑汇票
1239,回款-001239,70,2026-06-19,291822.5,承兑汇票
1240,回款-001240,5,2026-07-17,1145799.35,承兑汇票
1241,回款-001241,44,2026-04-25,502208.0,银行转账
1242,回款-001242,1,2026-06-09,571636.87,承兑汇票
1243,回款-001243,4,2026-06-03,166059.58,银行转账
1244,回款-001244,35,2026-07-22,677242.32,承兑汇票
1245,回款-001245,8,2026-05-19,363881.12,承兑汇票
1246,回款-001246,29,2026-05-27,394033.66,银行转账
1247,回款-001247,47,2026-05-22,585157.62,承兑汇票
1248,回款-001248,46,2026-05-27,248538.92,银行转账
1249,回款-001249,69,2026-07-03,580553.01,银行转账
1250,回款-001250,18,2026-06-09,159642.84,承兑汇票
1251,回款-001251,20,2026-08-02,246880.34,银行转账
1252,回款-001252,42,2026-06-04,148934.2,银行转账
1253,回款-001253,61,2026-06-28,931818.44,承兑汇票
1254,回款-001254,20,2026-07-12,428905.48,承兑汇票
1255,回款-001255,29,2026-06-13,410989.08,承兑汇票
1256,回款-001256,63,2026-08-05,956672.35,承兑汇票
1257,回款-001257,58,2026-07-17,448796.28,银行转账
1258,回款-001258,6,2026-08-05,186241.92,承兑汇票
1259,回款-001259,17,2026-05-13,224328.67,承兑汇票
1260,回款-001260,41,2026-08-03,1027086.52,银行转账
1261,回款-001261,67,2026-08-05,761500.76,银行转账
1262,回款-001262,42,2026-06-15,584085.84,承兑汇票
1263,回款-001263,9,2026-07-06,102208.29,银行转账
1264,回款-001264,27,2026-06-14,1102609.6,承兑汇票
1265,回款-001265,55,2026-07-13,416100.32,银行转账
1266,回款-001266,54,2026-08-05,289194.48,承兑汇票
1267,回款-001267,5,2026-07-15,357850.2,银行转账
1268,回款-001268,44,2026-05-30,527353.44,承兑汇票
1269,回款-001269,70,2026-06-05,218595.63,承兑汇票
1270,回款-001270,66,2026-08-05,800653.24,银行转账
1271,回款-001271,47,2026-07-01,346746.34,银行转账
1272,回款-001272,47,2026-06-26,876619.05,银行转账
1273,回款-001273,22,2026-07-23,388177.52,承兑汇票
1274,回款-001274,33,2026-06-16,223898.5,银行转账
1275,回款-001275,16,2026-07-28,272063.12,承兑汇票
1276,回款-001276,44,2026-05-07,1453781.8,银行转账
1277,回款-001277,65,2026-06-20,360250.14,承兑汇票
1278,回款-001278,18,2026-05-02,185946.71,银行转账
1279,回款-001279,73,2026-07-09,211104.5,银行转账
1280,回款-001280,28,2026-05-18,175333.97,承兑汇票
1281,回款-001281,56,2026-08-05,799740.68,银行转账
1282,回款-001282,61,2026-08-05,388584.78,银行转账
1283,回款-001283,15,2026-06-30,387697.98,承兑汇票
1284,回款-001284,26,2026-06-03,260067.37,承兑汇票
1285,回款-001285,22,2026-08-05,645372.15,银行转账
1286,回款-001286,30,2026-07-21,596661.86,银行转账
1287,回款-001287,71,2026-08-05,207668.98,银行转账
1288,回款-001288,79,2026-07-18,241061.96,承兑汇票
1289,回款-001289,10,2026-07-31,145841.01,银行转账
1290,回款-001290,48,2026-08-05,164162.62,银行转账
1291,回款-001291,19,2026-08-05,977030.08,承兑汇票
1292,回款-001292,77,2026-06-13,239003.54,银行转账
1293,回款-001293,2,2026-05-29,555430.98,承兑汇票
1294,回款-001294,34,2026-06-29,1201151.35,承兑汇票
1295,回款-001295,57,2026-08-05,205342.0,银行转账
1296,回款-001296,1,2026-08-05,399343.76,银行转账
1297,回款-001297,49,2026-06-17,337908.77,承兑汇票
1298,回款-001298,25,2026-06-27,623716.65,承兑汇票
1299,回款-001299,69,2026-07-24,1399676.84,银行转账
1300,回款-001300,10,2026-08-05,196188.8,承兑汇票
1301,回款-001301,16,2026-08-05,271631.39,银行转账
1302,回款-001302,61,2026-08-05,514063.47,银行转账
1303,回款-001303,35,2026-08-05,902448.85,银行转账
1304,回款-001304,72,2026-06-30,470442.58,银行转账
1305,回款-001305,46,2026-06-10,205788.79,银行转账
1306,回款-001306,45,2026-08-05,603880.82,银行转账
1307,回款-001307,28,2026-06-20,205231.05,承兑汇票
1308,回款-001308,32,2026-07-25,1923438.45,承兑汇票
1309,回款-001309,39,2026-08-05,890073.6,银行转账
1310,回款-001310,5,2026-08-05,1581086.85,承兑汇票
1311,回款-001311,65,2026-08-05,879617.55,银行转账
1312,回款-001312,13,2026-08-05,335344.38,银行转账
1313,回款-001313,63,2026-06-25,166178.16,银行转账
1314,回款-001314,66,2026-07-02,261542.05,承兑汇票
1315,回款-001315,30,2026-08-05,1060650.6,银行转账
1316,回款-001316,5,2026-08-05,219865.45,银行转账
1317,回款-001317,51,2026-08-05,233480.39,承兑汇票
1318,回款-001318,37,2026-06-30,281007.48,银行转账
1319,回款-001319,33,2026-08-05,164605.31,银行转账
1320,回款-001320,54,2026-08-05,1004185.56,银行转账
1321,回款-001321,14,2026-06-03,808273.96,银行转账
1322,回款-001322,34,2026-08-02,821456.5,承兑汇票
1323,回款-001323,41,2026-07-26,183941.03,承兑汇票
1324,回款-001324,28,2026-08-05,654192.57,承兑汇票
1325,回款-001325,32,2026-08-05,1017031.24,银行转账
1326,回款-001326,53,2026-07-05,179965.03,银行转账
1327,回款-001327,67,2026-08-05,343596.52,银行转账
1328,回款-001328,74,2026-08-05,274995.98,银行转账
1329,回款-001329,77,2026-07-12,470214.21,银行转账
1330,回款-001330,62,2026-08-05,540412.58,承兑汇票
1331,回款-001331,32,2026-08-05,358253.28,承兑汇票
1332,回款-001332,2,2026-08-05,441169.82,银行转账
1333,回款-001333,79,2026-07-14,634900.64,承兑汇票
1334,回款-001334,56,2026-08-05,338227.01,银行转账
1335,回款-001335,21,2026-07-07,652334.85,银行转账
1336,回款-001336,65,2026-08-05,531529.74,承兑汇票
1337,回款-001337,49,2026-08-05,260426.56,银行转账
1338,回款-001338,5,2026-08-05,111676.83,银行转账
1339,回款-001339,76,2026-08-05,157295.18,银行转账
1340,回款-001340,5,2026-08-05,369085.9,银行转账
1341,回款-001341,61,2026-08-05,843024.39,银行转账
1342,回款-001342,42,2026-08-05,701184.28,承兑汇票
1343,回款-001343,14,2026-06-05,213574.12,承兑汇票
1344,回款-001344,52,2026-08-05,484434.52,承兑汇票
1345,回款-001345,43,2026-07-15,636612.68,承兑汇票
1346,回款-001346,8,2026-07-15,212308.09,承兑汇票
1347,回款-001347,70,2026-08-05,270200.94,承兑汇票
1348,回款-001348,34,2026-08-05,165439.02,承兑汇票
1349,回款-001349,35,2026-08-05,282665.89,银行转账
1350,回款-001350,47,2026-08-05,1158848.4,承兑汇票
1351,回款-001351,68,2026-08-05,491099.36,银行转账
1352,回款-001352,20,2026-06-11,996452.6,银行转账
1353,回款-001353,22,2026-08-05,570129.0,承兑汇票
1354,回款-001354,10,2026-08-05,530917.57,承兑汇票
1355,回款-001355,55,2026-07-08,314977.66,银行转账
1356,回款-001356,54,2026-08-05,202537.43,承兑汇票
1357,回款-001357,46,2026-08-05,186873.02,银行转账
1358,回款-001358,37,2026-06-02,912379.36,承兑汇票
1359,回款-001359,77,2026-08-05,181824.12,银行转账
1360,回款-001360,34,2026-08-05,566430.03,银行转账
1361,回款-001361,9,2026-08-05,183340.48,银行转账
1362,回款-001362,58,2026-08-05,621297.48,银行转账
1363,回款-001363,30,2026-08-05,132015.34,承兑汇票
1364,回款-001364,42,2026-08-05,237418.41,承兑汇票
1365,回款-001365,63,2026-08-05,313822.26,银行转账
1366,回款-001366,50,2026-08-05,503683.23,承兑汇票
1367,回款-001367,19,2026-08-05,190783.52,银行转账
1368,回款-001368,23,2026-08-05,388212.48,承兑汇票
1369,回款-001369,14,2026-07-14,350841.99,承兑汇票
1370,回款-001370,32,2026-08-05,910123.05,银行转账
1371,回款-001371,57,2026-08-05,544979.78,银行转账
1372,回款-001372,10,2026-08-05,575320.58,承兑汇票
1373,回款-001373,71,2026-08-05,629881.13,承兑汇票
1374,回款-001374,53,2026-08-05,1583843.55,承兑汇票
1375,回款-001375,31,2026-08-05,251961.18,承兑汇票
1376,回款-001376,12,2026-08-05,260983.04,承兑汇票
1377,回款-001377,66,2026-08-05,192472.01,承兑汇票
1378,回款-001378,33,2026-08-05,305000.98,承兑汇票
1379,回款-001379,44,2026-07-27,187347.99,承兑汇票
1380,回款-001380,78,2026-07-23,354121.0,银行转账
1381,回款-001381,73,2026-08-05,284072.8,承兑汇票
1382,回款-001382,61,2026-08-05,794784.63,承兑汇票
1383,回款-001383,59,2026-08-05,251610.18,银行转账
1384,回款-001384,69,2026-07-21,732643.18,承兑汇票
1385,回款-001385,33,2026-08-05,1201820.95,银行转账
1386,回款-001386,4,2026-08-05,187588.62,银行转账
1387,回款-001387,75,2026-08-05,830334.8,银行转账
1388,回款-001388,54,2026-08-05,258650.88,银行转账
1389,回款-001389,10,2026-08-05,268430.1,银行转账
1390,回款-001390,73,2026-08-05,300227.92,银行转账
1391,回款-001391,80,2026-08-05,965395.8,银行转账
1392,回款-001392,67,2026-08-05,188632.05,银行转账
1393,回款-001393,10,2026-08-05,202693.14,承兑汇票
1394,回款-001394,57,2026-08-05,214900.2,银行转账
1395,回款-001395,12,2026-08-05,398929.13,承兑汇票
1396,回款-001396,22,2026-08-05,1068384.75,银行转账
1397,回款-001397,36,2026-08-05,1285742.4,银行转账
1398,回款-001398,43,2026-08-05,255345.0,银行转账
1399,回款-001399,58,2026-08-05,203619.02,银行转账
1400,回款-001400,73,2026-08-05,262997.05,银行转账
1401,回款-001401,80,2026-08-05,306660.95,银行转账
1402,回款-001402,38,2026-08-05,148527.03,银行转账
1403,回款-001403,28,2026-08-05,525605.31,银行转账
1404,回款-001404,21,2026-08-05,785151.58,银行转账
1405,回款-001405,37,2026-08-05,870230.25,银行转账
1406,回款-001406,33,2026-08-05,309456.89,承兑汇票
1407,回款-001407,72,2026-07-23,445905.84,银行转账
1408,回款-001408,9,2026-08-05,544003.12,承兑汇票
1409,回款-001409,77,2026-08-05,297172.74,银行转账
1410,回款-001410,8,2026-08-05,285098.26,银行转账
1411,回款-001411,49,2026-08-05,1006234.55,银行转账
1412,回款-001412,23,2026-08-05,214211.8,承兑汇票
1413,回款-001413,13,2026-08-05,146742.1,承兑汇票
1414,回款-001414,7,2026-08-05,177943.64,承兑汇票
1415,回款-001415,46,2026-08-05,242665.61,银行转账
1416,回款-001416,14,2026-08-05,418691.12,承兑汇票
1417,回款-001417,18,2026-08-05,515004.08,承兑汇票
1418,回款-001418,15,2026-08-05,219214.31,银行转账
1419,回款-001419,21,2026-08-05,158428.97,银行转账
1420,回款-001420,14,2026-08-05,349671.51,银行转账
1421,回款-001421,80,2026-08-05,165950.59,银行转账
1422,回款-001422,27,2026-08-05,220962.59,银行转账
1423,回款-001423,72,2026-08-05,837134.8,银行转账
1424,回款-001424,46,2026-08-05,1391948.85,银行转账
1425,回款-001425,49,2026-08-05,619580.98,银行转账
1426,回款-001426,26,2026-08-05,165940.81,承兑汇票
1427,回款-001427,3,2026-08-05,451985.94,承兑汇票
1428,回款-001428,76,2026-08-05,315039.26,银行转账
1429,回款-001429,32,2026-08-05,480396.13,承兑汇票
1430,回款-001430,57,2026-08-05,62499.64,承兑汇票
1431,回款-001431,1,2026-08-05,87621.91,承兑汇票
1432,回款-001432,72,2026-08-05,257567.32,承兑汇票
1433,回款-001433,38,2026-08-05,197462.4,承兑汇票
1434,回款-001434,15,2026-08-05,780037.89,承兑汇票
1435,回款-001435,27,2026-08-05,454486.54,承兑汇票
1436,回款-001436,43,2026-08-05,337143.95,银行转账
1437,回款-001437,72,2026-08-05,1252845.92,承兑汇票
1438,回款-001438,39,2026-08-05,178680.87,承兑汇票
1439,回款-001439,32,2026-08-05,456348.62,银行转账
1440,回款-001440,48,2026-08-05,624204.08,承兑汇票
1441,回款-001441,40,2026-08-05,251294.53,承兑汇票
1442,回款-001442,72,2026-08-05,152137.03,银行转账
1443,回款-001443,79,2026-08-05,400093.4,银行转账
1444,回款-001444,80,2026-08-05,221340.79,承兑汇票
1445,回款-001445,13,2026-08-05,174373.32,银行转账
1446,回款-001446,31,2026-08-05,1232611.9,承兑汇票
1447,回款-001447,78,2026-08-05,408211.93,承兑汇票
1448,回款-001448,2,2026-08-05,169056.26,银行转账
1449,回款-001449,23,2026-08-05,1020134.7,银行转账
1450,回款-001450,22,2026-08-05,994856.64,银行转账
1451,回款-001451,53,2026-08-05,114223.24,承兑汇票
1452,回款-001452,19,2026-08-05,343225.51,承兑汇票
1453,回款-001453,79,2026-08-05,57037.14,银行转账
1454,回款-001454,74,2026-08-05,308335.4,银行转账
1455,回款-001455,57,2026-08-05,180572.35,承兑汇票
1456,回款-001456,3,2026-08-05,263724.62,银行转账
1457,回款-001457,62,2026-08-05,918293.2,承兑汇票
1458,回款-001458,57,2026-08-05,133118.95,银行转账
1459,回款-001459,62,2026-08-05,628162.95,银行转账
1460,回款-001460,1,2026-08-05,884809.83,银行转账
1461,回款-001461,19,2026-08-05,957863.72,承兑汇票
1462,回款-001462,38,2026-08-05,896374.76,承兑汇票
1463,回款-001463,7,2026-08-05,275095.55,承兑汇票
1464,回款-001464,31,2026-08-05,218604.99,承兑汇票
1465,回款-001465,44,2026-08-05,96896.4,银行转账
1466,回款-001466,67,2026-08-05,1055872.16,承兑汇票
1467,回款-001467,47,2026-08-05,648783.0,银行转账
1468,回款-001468,55,2026-08-05,1078682.75,承兑汇票
1469,回款-001469,10,2026-08-05,271481.41,银行转账
1470,回款-001470,62,2026-08-05,177846.43,银行转账
1471,回款-001471,64,2026-08-05,229378.89,承兑汇票
1472,回款-001472,65,2026-08-05,230693.09,承兑汇票
