shipment_id,shipment_code,sales_order_id,customer_id,plant_id,shipment_date,shipment_amount,status
925,发货-000925,925,37,2,2025-10-24,541680.27,已发货
926,发货-000926,926,53,1,2025-10-15,283357.43,已发货
927,发货-000927,927,22,1,2025-10-20,937795.28,已发货
928,发货-000928,928,51,2,2025-10-06,512772.57,已发货
929,发货-000929,929,78,2,2025-09-23,248107.23,已发货
930,发货-000930,930,13,1,2025-10-08,180000.85,已发货
931,发货-000931,931,63,1,2025-11-01,420106.54,已发货
932,发货-000932,932,39,1,2025-09-02,408423.86,已发货
933,发货-000933,933,68,2,2025-10-27,214452.89,已发货
934,发货-000934,934,11,1,2025-09-10,1323070.9,已发货
935,发货-000935,935,8,1,2025-10-07,489290.66,已发货
936,发货-000936,936,51,1,2025-08-14,850810.96,已发货
937,发货-000937,937,54,1,2025-10-11,1115816.05,已发货
938,发货-000938,938,67,1,2025-10-03,177981.83,已发货
939,发货-000939,939,76,1,2025-10-15,203035.46,已发货
940,发货-000940,940,3,1,2025-10-07,334147.9,已发货
941,发货-000941,941,1,1,2025-09-27,138018.57,已发货
942,发货-000942,942,44,1,2025-09-14,177903.4,已发货
943,发货-000943,943,45,2,2025-09-01,299423.02,已发货
944,发货-000944,944,37,1,2025-10-01,462654.1,已发货
945,发货-000945,945,34,1,2025-10-16,485262.2,已发货
946,发货-000946,946,11,1,2025-09-01,1054467.25,已发货
947,发货-000947,947,34,2,2025-08-31,169889.63,已发货
948,发货-000948,948,36,1,2025-08-30,824927.92,已发货
949,发货-000949,949,14,1,2025-10-26,951291.25,已发货
950,发货-000950,950,38,1,2025-10-02,203958.45,已发货
951,发货-000951,951,59,2,2025-08-29,1385311.15,已发货
952,发货-000952,952,56,2,2025-08-13,1341354.9,已发货
953,发货-000953,953,11,2,2025-10-08,161236.3,已发货
954,发货-000954,954,70,1,2025-09-21,197500.91,已发货
955,发货-000955,955,30,1,2025-09-14,907809.44,已发货
956,发货-000956,956,75,1,2025-10-07,653104.88,已发货
957,发货-000957,957,29,1,2025-08-21,686358.2,已发货
958,发货-000958,958,29,1,2025-10-03,181982.74,已发货
959,发货-000959,959,65,1,2025-08-26,180237.52,已发货
960,发货-000960,960,28,1,2025-09-29,280518.98,已发货
961,发货-000961,961,38,1,2025-10-20,415578.22,已发货
962,发货-000962,962,27,1,2025-08-29,947576.35,已发货
963,发货-000963,963,29,2,2025-11-15,1574039.9,已发货
964,发货-000964,964,66,2,2025-10-05,1584052.32,已发货
965,发货-000965,965,2,1,2025-09-07,631199.76,已发货
966,发货-000966,966,66,2,2025-09-08,731739.96,已发货
967,发货-000967,967,80,1,2025-09-01,233891.98,已发货
968,发货-000968,968,69,1,2025-09-22,307424.52,已发货
969,发货-000969,969,1,1,2025-10-27,442302.56,已发货
970,发货-000970,970,34,2,2025-09-27,167483.93,已发货
971,发货-000971,971,26,1,2025-10-27,1047154.16,已发货
972,发货-000972,972,21,1,2025-11-20,727152.87,已发货
973,发货-000973,973,27,2,2025-10-30,340443.95,已发货
974,发货-000974,974,60,2,2025-09-26,904974.8,已发货
975,发货-000975,975,36,2,2025-09-24,456741.52,已发货
976,发货-000976,976,3,2,2025-10-24,341030.73,已发货
977,发货-000977,977,67,1,2025-09-27,643125.24,已发货
978,发货-000978,978,60,1,2025-11-02,543183.33,已发货
979,发货-000979,979,40,1,2025-10-09,501739.44,已发货
980,发货-000980,980,6,1,2025-09-15,300618.79,已发货
981,发货-000981,981,38,1,2025-10-28,1351726.48,已发货
982,发货-000982,982,12,1,2025-10-06,174740.79,已发货
983,发货-000983,983,74,1,2025-11-15,227051.5,已发货
984,发货-000984,984,64,1,2025-10-27,773565.99,已发货
985,发货-000985,985,79,1,2025-11-13,406896.72,已发货
986,发货-000986,986,41,1,2025-09-08,271275.68,已发货
987,发货-000987,987,53,1,2025-09-21,175182.32,已发货
988,发货-000988,988,62,2,2025-09-14,240897.35,已发货
989,发货-000989,989,73,1,2025-08-30,584783.88,已发货
990,发货-000990,990,73,1,2025-08-30,233662.34,已发货
991,发货-000991,991,27,2,2025-10-26,373442.78,已发货
992,发货-000992,992,50,1,2025-11-12,259361.16,已发货
993,发货-000993,993,62,1,2025-10-05,305507.24,已发货
994,发货-000994,994,7,1,2025-10-10,1176666.45,已发货
995,发货-000995,995,40,2,2025-10-23,1453491.04,已发货
996,发货-000996,996,38,2,2025-09-13,471085.11,已发货
997,发货-000997,997,1,2,2025-10-24,856555.71,已发货
998,发货-000998,998,64,1,2025-09-06,254303.95,已发货
999,发货-000999,999,37,1,2025-10-02,712893.12,已发货
1000,发货-001000,1000,76,2,2025-09-16,670319.04,已发货
1001,发货-001001,1001,61,1,2025-10-16,888783.54,已发货
1002,发货-001002,1002,62,1,2025-12-04,1235412.05,已发货
1003,发货-001003,1003,1,1,2025-10-17,460319.1,已发货
1004,发货-001004,1004,45,1,2025-10-06,330719.26,已发货
1005,发货-001005,1005,3,2,2025-10-28,232825.27,已发货
1006,发货-001006,1006,13,1,2025-12-01,1314481.75,已发货
1007,发货-001007,1007,7,1,2025-10-11,1706843.15,已发货
1008,发货-001008,1008,4,2,2025-10-19,376833.12,已发货
1009,发货-001009,1009,73,1,2025-09-18,189080.68,已发货
1010,发货-001010,1010,2,1,2025-10-01,620551.44,已发货
1011,发货-001011,1011,38,2,2025-09-18,1391489.4,已发货
1012,发货-001012,1012,8,1,2025-10-02,1499612.9,已发货
1013,发货-001013,1013,2,1,2025-11-08,1220592.6,已发货
1014,发货-001014,1014,48,1,2025-09-27,211433.47,已发货
1015,发货-001015,1015,12,1,2025-09-17,445512.34,已发货
1016,发货-001016,1016,64,1,2025-09-29,196576.74,已发货
1017,发货-001017,1017,7,2,2025-10-01,526410.62,已发货
1018,发货-001018,1018,65,2,2025-10-15,229415.93,已发货
1019,发货-001019,1019,36,2,2025-09-16,1025873.96,已发货
1020,发货-001020,1020,70,1,2025-11-22,272848.07,已发货
1021,发货-001021,1021,39,2,2025-11-27,925693.7,已发货
1022,发货-001022,1022,42,2,2025-12-03,756150.58,已发货
1023,发货-001023,1023,61,1,2025-12-04,304826.99,已发货
1024,发货-001024,1024,13,2,2025-11-27,1070413.04,已发货
1025,发货-001025,1025,32,1,2025-10-01,205251.98,已发货
1026,发货-001026,1026,9,2,2025-10-29,1170470.55,已发货
1027,发货-001027,1027,65,2,2025-11-05,451892.82,已发货
1028,发货-001028,1028,45,1,2025-12-02,329028.16,已发货
1029,发货-001029,1029,26,2,2025-10-31,711952.84,已发货
1030,发货-001030,1030,5,2,2025-11-05,165754.8,已发货
1031,发货-001031,1031,7,2,2025-10-14,1595480.35,已发货
1032,发货-001032,1032,32,2,2025-10-07,379137.44,已发货
1033,发货-001033,1033,64,1,2025-10-21,717059.78,已发货
1034,发货-001034,1034,74,1,2025-09-19,496208.97,已发货
1035,发货-001035,1035,2,1,2025-10-27,235361.67,已发货
1036,发货-001036,1036,15,1,2025-10-14,207876.42,已发货
1037,发货-001037,1037,1,2,2025-11-30,933285.3,已发货
1038,发货-001038,1038,74,1,2025-10-29,923068.35,已发货
1039,发货-001039,1039,58,2,2025-09-27,192276.06,已发货
1040,发货-001040,1040,10,1,2025-10-29,291779.88,已发货
1041,发货-001041,1041,2,1,2025-10-21,979886.12,已发货
1042,发货-001042,1042,51,2,2025-11-12,216902.0,已发货
1043,发货-001043,1043,48,2,2025-10-27,329657.72,已发货
1044,发货-001044,1044,61,1,2025-10-31,647121.15,已发货
1045,发货-001045,1045,61,1,2025-11-29,324594.2,已发货
1046,发货-001046,1046,69,1,2025-10-19,483821.24,已发货
1047,发货-001047,1047,53,2,2025-11-28,481123.2,已发货
1048,发货-001048,1048,36,2,2025-10-28,395698.48,已发货
1049,发货-001049,1049,66,1,2025-09-28,197293.19,已发货
1050,发货-001050,1050,65,1,2025-12-07,333381.56,已发货
1051,发货-001051,1051,44,1,2025-10-08,1289275.8,已发货
1052,发货-001052,1052,8,1,2025-10-24,153880.95,已发货
1053,发货-001053,1053,78,1,2025-11-09,1227560.5,已发货
1054,发货-001054,1054,13,2,2025-10-24,155124.18,已发货
1055,发货-001055,1055,33,1,2025-10-23,314086.9,已发货
1056,发货-001056,1056,1,2,2025-09-29,177933.3,已发货
1057,发货-001057,1057,21,2,2025-10-14,463779.92,已发货
1058,发货-001058,1058,55,1,2025-12-01,210357.04,已发货
1059,发货-001059,1059,43,1,2025-11-07,464879.22,已发货
1060,发货-001060,1060,38,1,2025-10-06,288736.44,已发货
1061,发货-001061,1061,47,1,2025-10-15,571633.41,已发货
1062,发货-001062,1062,66,1,2025-12-05,280787.38,已发货
1063,发货-001063,1063,76,2,2025-12-19,167788.21,已发货
1064,发货-001064,1064,80,1,2025-10-28,161787.08,已发货
1065,发货-001065,1065,46,1,2025-11-12,174746.74,已发货
1066,发货-001066,1066,36,1,2025-12-14,542711.7,已发货
1067,发货-001067,1067,50,2,2025-12-07,477263.28,已发货
1068,发货-001068,1068,7,1,2025-10-04,317585.68,已发货
1069,发货-001069,1069,38,2,2025-12-28,505539.14,已发货
1070,发货-001070,1070,38,1,2025-10-30,584686.4,已发货
1071,发货-001071,1071,37,2,2025-10-22,237744.09,已发货
1072,发货-001072,1072,2,2,2025-12-13,259657.43,已发货
1073,发货-001073,1073,42,1,2025-10-28,930999.36,已发货
1074,发货-001074,1074,33,2,2025-10-31,240247.75,已发货
1075,发货-001075,1075,6,1,2025-11-12,251858.03,已发货
1076,发货-001076,1076,42,1,2025-11-05,899509.2,已发货
1077,发货-001077,1077,30,2,2025-12-14,221904.8,已发货
1078,发货-001078,1078,22,2,2025-11-12,255285.27,已发货
1079,发货-001079,1079,64,1,2025-10-20,112373.59,已发货
1080,发货-001080,1080,7,1,2025-12-12,500372.66,已发货
1081,发货-001081,1081,78,1,2025-12-06,272290.52,已发货
1082,发货-001082,1082,63,1,2025-12-18,425679.7,已发货
1083,发货-001083,1083,34,1,2025-10-26,884884.45,已发货
1084,发货-001084,1084,1,2,2025-10-21,161808.08,已发货
1085,发货-001085,1085,64,1,2025-11-19,364921.8,已发货
1086,发货-001086,1086,57,1,2025-12-10,968300.5,已发货
1087,发货-001087,1087,25,2,2025-10-11,737272.96,已发货
1088,发货-001088,1088,68,1,2026-01-03,341311.34,已发货
1089,发货-001089,1089,14,2,2025-12-06,963027.8,已发货
1090,发货-001090,1090,60,1,2025-12-24,449575.56,已发货
1091,发货-001091,1091,17,1,2025-12-20,704164.02,已发货
1092,发货-001092,1092,69,2,2025-10-15,347649.66,已发货
1093,发货-001093,1093,44,1,2025-12-19,238650.66,已发货
1094,发货-001094,1094,54,1,2025-11-08,1869627.3,已发货
1095,发货-001095,1095,69,1,2025-12-04,204040.94,已发货
1096,发货-001096,1096,19,2,2025-12-31,330121.3,已发货
1097,发货-001097,1097,22,1,2025-11-11,571498.95,已发货
1098,发货-001098,1098,58,2,2025-11-22,407508.76,已发货
1099,发货-001099,1099,79,1,2025-11-12,197089.5,已发货
1100,发货-001100,1100,30,1,2025-12-27,941865.35,已发货
1101,发货-001101,1101,45,2,2025-10-22,1039930.08,已发货
1102,发货-001102,1102,72,2,2026-01-03,192101.44,已发货
1103,发货-001103,1103,12,1,2025-12-08,155206.81,已发货
1104,发货-001104,1104,2,1,2026-01-14,883264.65,已发货
1105,发货-001105,1105,67,2,2025-10-17,1393474.05,已发货
1106,发货-001106,1106,58,2,2025-11-13,476414.66,已发货
1107,发货-001107,1107,60,1,2025-12-06,284619.18,已发货
1108,发货-001108,1108,61,1,2025-11-02,2090445.95,已发货
1109,发货-001109,1109,32,1,2025-11-11,230547.83,已发货
1110,发货-001110,1110,79,2,2025-12-07,402829.76,已发货
1111,发货-001111,1111,44,2,2025-11-15,743628.72,已发货
1112,发货-001112,1112,21,1,2025-11-05,204888.47,已发货
1113,发货-001113,1113,14,1,2025-12-02,484566.44,已发货
1114,发货-001114,1114,1,2,2025-12-23,171806.08,已发货
1115,发货-001115,1115,12,2,2025-11-25,829390.71,已发货
1116,发货-001116,1116,74,1,2026-01-05,848957.08,已发货
1117,发货-001117,1117,58,2,2025-12-17,286235.77,已发货
1118,发货-001118,1118,80,2,2026-01-21,1223725.3,已发货
1119,发货-001119,1119,26,2,2025-11-30,219201.4,已发货
1120,发货-001120,1120,18,1,2025-12-26,369244.0,已发货
1121,发货-001121,1121,80,2,2026-01-03,165933.74,已发货
1122,发货-001122,1122,78,2,2025-11-04,768735.48,已发货
1123,发货-001123,1123,1,1,2025-12-28,157271.15,已发货
1124,发货-001124,1124,13,1,2025-11-20,252501.88,已发货
1125,发货-001125,1125,67,1,2026-01-10,230845.75,已发货
1126,发货-001126,1126,40,1,2025-11-21,769032.24,已发货
1127,发货-001127,1127,25,2,2026-01-22,211112.51,已发货
1128,发货-001128,1128,27,1,2025-11-03,245304.8,已发货
1129,发货-001129,1129,46,2,2025-11-28,225621.51,已发货
1130,发货-001130,1130,75,1,2026-01-14,797841.5,已发货
1131,发货-001131,1131,71,2,2025-12-23,1080814.15,已发货
1132,发货-001132,1132,58,2,2025-12-10,701585.64,已发货
1133,发货-001133,1133,31,2,2025-12-24,508967.7,已发货
1134,发货-001134,1134,2,1,2025-12-04,801858.09,已发货
1135,发货-001135,1135,29,2,2025-12-14,212482.89,已发货
1136,发货-001136,1136,34,2,2025-11-14,1210134.15,已发货
1137,发货-001137,1137,62,1,2026-01-22,372205.34,已发货
1138,发货-001138,1138,47,2,2025-11-06,181032.48,已发货
1139,发货-001139,1139,41,2,2026-01-12,225622.47,已发货
1140,发货-001140,1140,54,1,2025-11-16,514349.82,已发货
1141,发货-001141,1141,50,1,2025-12-19,589506.04,已发货
1142,发货-001142,1142,32,2,2025-11-09,210296.57,已发货
1143,发货-001143,1143,9,1,2025-11-30,962007.65,已发货
1144,发货-001144,1144,34,1,2026-01-16,167585.27,已发货
1145,发货-001145,1145,13,1,2025-12-02,274113.5,已发货
1146,发货-001146,1146,74,1,2026-01-21,340801.22,已发货
1147,发货-001147,1147,52,1,2025-11-07,312150.34,已发货
1148,发货-001148,1148,52,1,2025-11-22,482788.62,已发货
1149,发货-001149,1149,37,2,2025-11-29,256960.71,已发货
1150,发货-001150,1150,17,1,2025-12-02,1113882.08,已发货
1151,发货-001151,1151,69,1,2025-10-31,747865.36,已发货
1152,发货-001152,1152,30,1,2025-11-28,187733.85,已发货
1153,发货-001153,1153,41,1,2026-01-10,709792.41,已发货
1154,发货-001154,1154,44,2,2026-01-20,239399.98,已发货
1155,发货-001155,1155,32,1,2025-11-04,435392.7,已发货
1156,发货-001156,1156,71,1,2026-01-18,255442.65,已发货
1157,发货-001157,1157,27,2,2025-12-31,709640.54,已发货
1158,发货-001158,1158,76,1,2025-11-07,308151.88,已发货
1159,发货-001159,1159,63,2,2025-12-14,272882.92,已发货
1160,发货-001160,1160,52,1,2026-01-15,1062482.84,已发货
1161,发货-001161,1161,44,2,2025-12-16,328162.69,已发货
1162,发货-001162,1162,5,2,2026-01-12,201650.15,已发货
1163,发货-001163,1163,59,2,2026-01-07,678347.32,已发货
1164,发货-001164,1164,61,1,2025-12-23,306079.1,已发货
1165,发货-001165,1165,10,2,2025-12-24,165324.53,已发货
1166,发货-001166,1166,71,2,2025-12-18,1013727.45,已发货
1167,发货-001167,1167,4,1,2025-12-12,543953.49,已发货
1168,发货-001168,1168,41,1,2025-11-14,170235.76,已发货
1169,发货-001169,1169,27,1,2026-01-26,242128.32,已发货
1170,发货-001170,1170,51,1,2025-11-24,274893.39,已发货
1171,发货-001171,1171,59,2,2025-11-28,323148.07,已发货
1172,发货-001172,1172,2,2,2025-11-24,591836.6,已发货
1173,发货-001173,1173,65,2,2025-12-02,574771.24,已发货
1174,发货-001174,1174,61,1,2026-01-10,208478.65,已发货
1175,发货-001175,1175,78,2,2026-01-10,661562.94,已发货
1176,发货-001176,1176,10,1,2025-11-11,1103940.48,已发货
1177,发货-001177,1177,79,1,2025-12-23,607470.22,已发货
1178,发货-001178,1178,64,2,2026-01-02,922904.4,已发货
1179,发货-001179,1179,53,1,2026-01-01,458515.2,已发货
1180,发货-001180,1180,6,1,2026-01-30,709986.64,已发货
1181,发货-001181,1181,21,1,2025-12-05,205517.85,已发货
1182,发货-001182,1182,65,1,2025-12-25,430447.86,已发货
1183,发货-001183,1183,27,1,2026-02-02,410388.2,已发货
1184,发货-001184,1184,58,1,2025-12-07,179604.65,已发货
1185,发货-001185,1185,39,1,2026-01-19,228854.66,已发货
1186,发货-001186,1186,11,1,2025-12-20,507375.94,已发货
1187,发货-001187,1187,71,1,2025-12-31,867014.2,已发货
1188,发货-001188,1188,28,2,2025-12-24,1121932.72,已发货
1189,发货-001189,1189,59,2,2026-01-20,294661.05,已发货
1190,发货-001190,1190,2,2,2025-11-12,871021.8,已发货
1191,发货-001191,1191,7,1,2025-12-11,309743.89,已发货
1192,发货-001192,1192,50,2,2025-11-19,1013706.3,已发货
1193,发货-001193,1193,70,1,2026-02-13,763917.76,已发货
1194,发货-001194,1194,40,1,2025-11-19,1104961.6,已发货
1195,发货-001195,1195,66,2,2025-11-28,146463.72,已发货
1196,发货-001196,1196,34,1,2025-12-10,1059208.7,已发货
1197,发货-001197,1197,73,2,2025-12-03,516298.06,已发货
1198,发货-001198,1198,43,2,2026-01-03,797459.67,已发货
1199,发货-001199,1199,45,2,2026-01-23,515269.6,已发货
1200,发货-001200,1200,37,2,2025-12-25,187003.84,已发货
1201,发货-001201,1201,56,1,2025-12-14,275103.66,已发货
1202,发货-001202,1202,65,2,2026-02-07,311987.14,已发货
1203,发货-001203,1203,75,2,2026-01-02,191157.19,已发货
1204,发货-001204,1204,28,1,2026-01-15,636189.27,已发货
1205,发货-001205,1205,73,2,2026-02-05,679528.0,已发货
1206,发货-001206,1206,54,1,2026-01-08,195773.31,已发货
1207,发货-001207,1207,57,2,2025-12-30,230247.65,已发货
1208,发货-001208,1208,16,1,2026-02-03,284729.56,已发货
1209,发货-001209,1209,24,2,2025-12-09,297269.87,已发货
1210,发货-001210,1210,46,1,2026-02-19,298379.13,已发货
1211,发货-001211,1211,73,2,2026-02-07,192976.36,已发货
1212,发货-001212,1212,1,2,2025-12-12,119600.33,已发货
1213,发货-001213,1213,35,1,2026-01-04,216599.0,已发货
1214,发货-001214,1214,55,1,2025-12-27,652816.17,已发货
1215,发货-001215,1215,36,2,2026-01-07,291853.17,已发货
1216,发货-001216,1216,68,1,2025-12-09,1211566.05,已发货
1217,发货-001217,1217,74,1,2026-02-04,942394.68,已发货
1218,发货-001218,1218,32,1,2026-01-28,217029.5,已发货
1219,发货-001219,1219,80,1,2026-02-11,283297.2,已发货
1220,发货-001220,1220,1,1,2025-12-06,534200.4,已发货
1221,发货-001221,1221,75,2,2026-01-10,1116039.65,已发货
1222,发货-001222,1222,13,1,2025-12-21,558258.9,已发货
1223,发货-001223,1223,79,1,2026-01-04,549320.91,已发货
1224,发货-001224,1224,14,2,2025-12-08,463732.8,已发货
1225,发货-001225,1225,14,1,2025-12-17,428393.7,已发货
1226,发货-001226,1226,20,2,2026-01-26,957902.97,已发货
1227,发货-001227,1227,38,1,2025-12-15,247224.71,已发货
1228,发货-001228,1228,2,2,2026-01-28,960047.44,已发货
1229,发货-001229,1229,68,1,2025-12-22,227480.92,已发货
1230,发货-001230,1230,18,1,2026-02-17,580298.19,已发货
1231,发货-001231,1231,33,2,2025-12-27,159292.14,已发货
1232,发货-001232,1232,46,1,2026-01-26,801021.54,已发货
1233,发货-001233,1233,15,1,2026-02-08,1461905.05,已发货
1234,发货-001234,1234,29,1,2026-02-19,269565.91,已发货
1235,发货-001235,1235,39,1,2026-01-26,546138.12,已发货
1236,发货-001236,1236,2,2,2025-12-02,759944.46,已发货
1237,发货-001237,1237,17,2,2026-01-22,956270.64,已发货
1238,发货-001238,1238,63,1,2025-12-24,480286.08,已发货
1239,发货-001239,1239,18,1,2025-12-15,332824.86,已发货
1240,发货-001240,1240,39,1,2026-02-15,656666.08,已发货
1241,发货-001241,1241,9,2,2025-12-11,172768.02,已发货
1242,发货-001242,1242,40,2,2026-01-19,268020.81,已发货
1243,发货-001243,1243,14,1,2026-02-14,237707.73,已发货
1244,发货-001244,1244,5,2,2026-01-02,783410.65,已发货
1245,发货-001245,1245,26,1,2026-01-17,518379.1,已发货
1246,发货-001246,1246,34,2,2026-01-03,322848.81,已发货
1247,发货-001247,1247,24,1,2026-02-16,1287282.2,已发货
1248,发货-001248,1248,31,2,2025-12-26,1269429.05,已发货
1249,发货-001249,1249,34,2,2025-12-21,237067.07,已发货
1250,发货-001250,1250,42,2,2025-12-17,468369.7,已发货
1251,发货-001251,1251,30,2,2026-02-25,436470.99,已发货
1252,发货-001252,1252,38,2,2026-02-18,419991.06,已发货
1253,发货-001253,1253,77,2,2025-12-03,580874.5,已发货
1254,发货-001254,1254,63,1,2026-01-07,182604.76,已发货
1255,发货-001255,1255,32,2,2026-02-15,680024.34,已发货
1256,发货-001256,1256,6,1,2026-02-13,1419433.44,已发货
1257,发货-001257,1257,13,1,2026-01-09,912328.15,已发货
1258,发货-001258,1258,61,1,2026-01-20,375018.16,已发货
1259,发货-001259,1259,79,2,2025-12-31,164646.38,已发货
1260,发货-001260,1260,6,2,2026-01-08,812797.74,已发货
1261,发货-001261,1261,21,2,2026-02-07,183277.02,已发货
1262,发货-001262,1262,3,1,2025-12-26,252895.12,已发货
1263,发货-001263,1263,59,2,2026-01-31,682610.2,已发货
1264,发货-001264,1264,64,2,2026-02-09,986634.16,已发货
1265,发货-001265,1265,39,2,2025-12-16,186124.47,已发货
1266,发货-001266,1266,28,2,2026-02-22,355551.22,已发货
1267,发货-001267,1267,25,2,2026-01-17,1227600.45,已发货
1268,发货-001268,1268,30,2,2026-02-22,1271696.35,已发货
1269,发货-001269,1269,57,2,2026-01-10,728696.42,已发货
1270,发货-001270,1270,4,2,2026-02-23,1118877.03,已发货
1271,发货-001271,1271,4,2,2026-03-09,1331989.5,已发货
1272,发货-001272,1272,76,2,2026-01-27,186422.84,已发货
1273,发货-001273,1273,61,2,2026-02-22,239393.51,已发货
1274,发货-001274,1274,66,2,2025-12-28,844332.92,已发货
1275,发货-001275,1275,66,1,2026-01-12,148541.85,已发货
1276,发货-001276,1276,55,1,2026-02-21,329476.86,已发货
1277,发货-001277,1277,30,1,2026-03-05,290835.04,已发货
1278,发货-001278,1278,73,1,2026-01-25,171880.19,已发货
1279,发货-001279,1279,76,2,2025-12-18,355773.2,已发货
1280,发货-001280,1280,64,1,2025-12-29,351075.68,已发货
1281,发货-001281,1281,55,1,2026-02-18,479055.5,已发货
1282,发货-001282,1282,49,1,2026-01-11,199407.09,已发货
1283,发货-001283,1283,58,2,2026-02-26,634456.78,已发货
1284,发货-001284,1284,75,2,2025-12-20,180678.79,已发货
1285,发货-001285,1285,79,2,2026-01-05,330549.04,已发货
1286,发货-001286,1286,75,2,2026-01-02,342114.82,已发货
1287,发货-001287,1287,17,2,2025-12-29,236443.39,已发货
1288,发货-001288,1288,62,1,2025-12-21,809557.47,已发货
1289,发货-001289,1289,62,1,2026-03-09,1212791.5,已发货
1290,发货-001290,1290,26,1,2025-12-26,447959.64,已发货
1291,发货-001291,1291,74,1,2026-03-01,654040.74,已发货
1292,发货-001292,1292,26,2,2025-12-31,150928.02,已发货
1293,发货-001293,1293,50,2,2025-12-24,436545.42,已发货
1294,发货-001294,1294,57,1,2026-03-03,260716.73,已发货
1295,发货-001295,1295,7,2,2026-01-14,669381.54,已发货
1296,发货-001296,1296,18,2,2025-12-22,279719.89,已发货
1297,发货-001297,1297,10,2,2026-01-16,333436.94,已发货
1298,发货-001298,1298,32,2,2026-02-13,360905.36,已发货
1299,发货-001299,1299,24,1,2026-01-31,382562.48,已发货
1300,发货-001300,1300,9,2,2026-03-07,739992.24,已发货
1301,发货-001301,1301,80,2,2025-12-30,492769.9,已发货
1302,发货-001302,1302,14,1,2026-03-13,174339.09,已发货
1303,发货-001303,1303,67,1,2026-03-16,678886.32,已发货
1304,发货-001304,1304,20,1,2026-03-15,257891.69,已发货
1305,发货-001305,1305,27,2,2026-01-18,157502.1,已发货
1306,发货-001306,1306,16,1,2026-02-02,452219.44,已发货
1307,发货-001307,1307,20,2,2026-02-09,651360.03,已发货
1308,发货-001308,1308,25,2,2026-01-28,962003.95,已发货
1309,发货-001309,1309,52,2,2026-02-09,1325669.7,已发货
1310,发货-001310,1310,75,1,2026-02-12,735945.6,已发货
1311,发货-001311,1311,10,1,2026-02-27,293241.89,已发货
1312,发货-001312,1312,23,2,2026-01-11,195548.52,已发货
1313,发货-001313,1313,69,1,2026-02-16,705399.06,已发货
1314,发货-001314,1314,40,2,2026-01-07,353726.0,已发货
1315,发货-001315,1315,22,1,2026-03-13,273919.67,已发货
1316,发货-001316,1316,62,1,2026-03-04,352323.02,已发货
1317,发货-001317,1317,70,1,2026-01-07,551092.2,已发货
1318,发货-001318,1318,47,2,2026-02-10,564806.14,已发货
1319,发货-001319,1319,24,1,2025-12-30,417389.53,已发货
1320,发货-001320,1320,61,1,2026-02-03,1349792.04,已发货
1321,发货-001321,1321,34,1,2026-01-11,763434.03,已发货
1322,发货-001322,1322,32,2,2026-02-20,655092.2,已发货
1323,发货-001323,1323,77,1,2025-12-31,155983.37,已发货
1324,发货-001324,1324,58,1,2026-02-18,454732.08,已发货
1325,发货-001325,1325,41,2,2026-03-21,900050.84,已发货
1326,发货-001326,1326,19,2,2026-04-01,155821.09,已发货
1327,发货-001327,1327,67,2,2026-03-20,209950.36,已发货
1328,发货-001328,1328,36,1,2026-01-26,1324186.75,已发货
1329,发货-001329,1329,71,1,2026-01-07,922814.7,已发货
1330,发货-001330,1330,64,2,2026-01-22,442657.26,已发货
1331,发货-001331,1331,76,1,2026-02-11,381537.08,已发货
1332,发货-001332,1332,55,1,2025-12-31,1058811.28,已发货
1333,发货-001333,1333,61,1,2026-02-14,341042.9,已发货
1334,发货-001334,1334,59,1,2026-01-18,245095.82,已发货
1335,发货-001335,1335,7,2,2026-02-17,397276.88,已发货
1336,发货-001336,1336,47,2,2026-02-25,237049.55,已发货
1337,发货-001337,1337,41,1,2026-01-14,179382.1,已发货
1338,发货-001338,1338,56,2,2026-02-21,227649.04,已发货
1339,发货-001339,1339,19,1,2026-03-23,389505.4,已发货
1340,发货-001340,1340,63,2,2026-01-23,346125.92,已发货
1341,发货-001341,1341,15,1,2026-01-24,246084.19,已发货
1342,发货-001342,1342,11,2,2026-03-12,223195.8,已发货
1343,发货-001343,1343,58,1,2026-01-24,641963.3,已发货
1344,发货-001344,1344,78,1,2026-01-10,183945.19,已发货
1345,发货-001345,1345,55,2,2026-02-03,189104.84,已发货
1346,发货-001346,1346,60,1,2026-02-26,910602.55,已发货
1347,发货-001347,1347,17,1,2026-03-13,989415.55,已发货
1348,发货-001348,1348,50,1,2026-03-11,544596.18,已发货
1349,发货-001349,1349,17,2,2026-03-16,207732.13,已发货
1350,发货-001350,1350,1,1,2026-02-04,272600.65,已发货
1351,发货-001351,1351,38,1,2026-03-29,935179.0,已发货
1352,发货-001352,1352,25,1,2026-02-27,337323.26,已发货
1353,发货-001353,1353,22,2,2026-03-25,588764.07,已发货
1354,发货-001354,1354,54,2,2026-01-25,364826.1,已发货
1355,发货-001355,1355,79,2,2026-02-09,134182.15,已发货
1356,发货-001356,1356,47,1,2026-03-25,1952761.85,已发货
1357,发货-001357,1357,44,1,2026-02-12,509922.3,已发货
1358,发货-001358,1358,24,1,2026-03-12,246551.89,已发货
1359,发货-001359,1359,2,1,2026-01-14,399838.92,已发货
1360,发货-001360,1360,35,1,2026-02-24,913850.8,已发货
1361,发货-001361,1361,16,2,2026-01-14,706447.88,已发货
1362,发货-001362,1362,14,2,2026-02-17,237635.07,已发货
1363,发货-001363,1363,68,2,2026-01-26,717362.88,已发货
