sales_order_id,company_id,sales_order_code,customer_id,plant_id,order_date,promised_delivery_date,status,sales_owner_id,currency,order_amount,source_system
590,1,销售-000590,75,2,2025-03-02,2025-06-03,已完成,6,CNY,396211.72,ERP
591,1,销售-000591,47,2,2025-03-03,2025-04-12,已完成,8,CNY,216974.48,ERP
592,1,销售-000592,75,1,2025-03-04,2025-04-08,已完成,6,CNY,197284.85,ERP
593,1,销售-000593,19,1,2025-03-04,2025-05-15,已完成,10,CNY,223551.75,ERP
594,1,销售-000594,19,2,2025-03-05,2025-06-12,已完成,10,CNY,190463.59,ERP
595,1,销售-000595,80,1,2025-03-05,2025-05-30,已完成,1,CNY,312169.75,ERP
596,1,销售-000596,59,1,2025-03-06,2025-05-28,已完成,10,CNY,827101.88,ERP
597,1,销售-000597,60,1,2025-03-06,2025-06-09,已完成,1,CNY,309399.1,ERP
598,1,销售-000598,10,1,2025-03-06,2025-06-01,已完成,1,CNY,543420.44,ERP
599,1,销售-000599,10,2,2025-03-07,2025-06-24,已完成,1,CNY,273427.62,ERP
600,1,销售-000600,17,2,2025-03-07,2025-06-26,已完成,8,CNY,225279.97,ERP
601,1,销售-000601,37,1,2025-03-07,2025-05-29,已完成,8,CNY,713350.94,ERP
602,1,销售-000602,51,2,2025-03-07,2025-06-19,已完成,2,CNY,772038.98,ERP
603,1,销售-000603,57,1,2025-03-08,2025-06-01,已完成,8,CNY,1204684.01,ERP
604,1,销售-000604,65,1,2025-03-08,2025-05-19,已完成,6,CNY,377571.8,ERP
605,1,销售-000605,26,1,2025-03-09,2025-06-15,已完成,7,CNY,995208.75,ERP
606,1,销售-000606,19,1,2025-03-09,2025-06-12,已完成,10,CNY,1030048.54,ERP
607,1,销售-000607,39,2,2025-03-10,2025-04-29,已完成,10,CNY,852758.09,ERP
608,1,销售-000608,2,1,2025-03-10,2025-04-21,已完成,3,CNY,1621483.68,ERP
609,1,销售-000609,49,1,2025-03-10,2025-04-14,已完成,10,CNY,594300.23,ERP
610,1,销售-000610,3,2,2025-03-10,2025-07-07,已完成,4,CNY,671368.49,ERP
611,1,销售-000611,54,2,2025-03-10,2025-06-23,已完成,5,CNY,223460.57,ERP
612,1,销售-000612,56,2,2025-03-11,2025-04-28,已完成,7,CNY,165335.08,ERP
613,1,销售-000613,60,1,2025-03-11,2025-04-29,已完成,1,CNY,330592.64,ERP
614,1,销售-000614,77,2,2025-03-12,2025-04-23,已完成,8,CNY,685571.33,ERP
615,1,销售-000615,66,2,2025-03-12,2025-06-14,已完成,7,CNY,234926.88,ERP
616,1,销售-000616,15,1,2025-03-12,2025-06-06,已完成,6,CNY,468731.56,ERP
617,1,销售-000617,74,1,2025-03-12,2025-05-20,已完成,5,CNY,261132.74,ERP
618,1,销售-000618,62,1,2025-03-13,2025-06-08,已完成,3,CNY,354324.42,ERP
619,1,销售-000619,50,1,2025-03-13,2025-05-03,已完成,1,CNY,974127.34,ERP
620,1,销售-000620,67,1,2025-03-13,2025-07-03,已完成,8,CNY,818359.19,ERP
621,1,销售-000621,44,1,2025-03-14,2025-07-05,已完成,5,CNY,482474.34,ERP
622,1,销售-000622,64,2,2025-03-15,2025-06-21,已完成,5,CNY,977773.53,ERP
623,1,销售-000623,42,1,2025-03-15,2025-07-03,已完成,3,CNY,958890.52,ERP
624,1,销售-000624,58,1,2025-03-16,2025-05-16,已完成,9,CNY,614299.03,ERP
625,1,销售-000625,35,1,2025-03-16,2025-06-01,已完成,6,CNY,1194689.87,ERP
626,1,销售-000626,39,1,2025-03-17,2025-05-22,已完成,10,CNY,195645.14,ERP
627,1,销售-000627,15,1,2025-03-18,2025-06-21,已完成,6,CNY,179082.41,ERP
628,1,销售-000628,1,1,2025-03-18,2025-04-26,已完成,2,CNY,664603.21,ERP
629,1,销售-000629,50,2,2025-03-18,2025-06-13,已完成,1,CNY,1234172.06,ERP
630,1,销售-000630,52,2,2025-03-19,2025-06-03,已完成,3,CNY,202074.43,ERP
631,1,销售-000631,3,2,2025-03-19,2025-06-23,已完成,4,CNY,175624.96,ERP
632,1,销售-000632,3,2,2025-03-20,2025-04-28,已完成,4,CNY,498377.13,ERP
633,1,销售-000633,10,1,2025-03-20,2025-06-12,已完成,1,CNY,197711.97,ERP
634,1,销售-000634,63,1,2025-03-20,2025-05-19,已完成,4,CNY,497614.55,ERP
635,1,销售-000635,31,2,2025-03-21,2025-07-02,已完成,2,CNY,973839.27,ERP
636,1,销售-000636,63,1,2025-03-21,2025-06-10,已完成,4,CNY,210232.14,ERP
637,1,销售-000637,35,1,2025-03-21,2025-05-06,已完成,6,CNY,767910.44,ERP
638,1,销售-000638,54,2,2025-03-21,2025-07-13,已完成,5,CNY,212723.27,ERP
639,1,销售-000639,36,1,2025-03-21,2025-06-20,已完成,7,CNY,304188.09,ERP
640,1,销售-000640,60,1,2025-03-23,2025-07-19,已完成,1,CNY,335653.55,ERP
641,1,销售-000641,61,1,2025-03-23,2025-06-11,已完成,2,CNY,1608385.7,ERP
642,1,销售-000642,4,2,2025-03-24,2025-05-27,已完成,5,CNY,976067.07,ERP
643,1,销售-000643,31,1,2025-03-25,2025-05-12,已完成,2,CNY,273585.95,ERP
644,1,销售-000644,30,1,2025-03-25,2025-06-20,已完成,1,CNY,199052.82,ERP
645,1,销售-000645,50,1,2025-03-26,2025-05-02,已完成,1,CNY,935346.72,ERP
646,1,销售-000646,24,1,2025-03-26,2025-06-18,已完成,5,CNY,466464.62,ERP
647,1,销售-000647,55,1,2025-03-27,2025-07-18,已完成,6,CNY,659506.35,ERP
648,1,销售-000648,70,1,2025-03-27,2025-07-12,已完成,1,CNY,239946.98,ERP
649,1,销售-000649,63,2,2025-03-29,2025-07-04,已完成,4,CNY,508134.9,ERP
650,1,销售-000650,77,1,2025-03-29,2025-05-05,已完成,8,CNY,613562.95,ERP
651,1,销售-000651,22,2,2025-03-29,2025-07-24,已完成,3,CNY,473323.78,ERP
652,1,销售-000652,65,2,2025-03-30,2025-05-23,已完成,6,CNY,918425.86,ERP
653,1,销售-000653,52,1,2025-03-30,2025-06-24,已完成,3,CNY,1282523.39,ERP
654,1,销售-000654,80,1,2025-03-30,2025-06-23,已完成,1,CNY,332767.14,ERP
655,1,销售-000655,26,2,2025-03-30,2025-06-22,已完成,7,CNY,1218050.61,ERP
656,1,销售-000656,49,2,2025-03-30,2025-05-21,已完成,10,CNY,315518.05,ERP
657,1,销售-000657,64,2,2025-03-30,2025-05-15,已完成,5,CNY,1245492.12,ERP
658,1,销售-000658,70,1,2025-03-30,2025-07-27,已完成,1,CNY,214974.61,ERP
659,1,销售-000659,12,2,2025-03-31,2025-07-16,已完成,3,CNY,503544.5,ERP
660,1,销售-000660,8,2,2025-03-31,2025-06-22,已完成,9,CNY,1183148.08,ERP
661,1,销售-000661,21,1,2025-03-31,2025-06-17,已完成,2,CNY,556904.82,ERP
662,1,销售-000662,52,1,2025-04-02,2025-07-14,已完成,3,CNY,260648.18,ERP
663,1,销售-000663,13,2,2025-04-02,2025-07-23,已完成,4,CNY,257665.63,ERP
664,1,销售-000664,71,1,2025-04-02,2025-07-25,已完成,2,CNY,175721.77,ERP
665,1,销售-000665,53,1,2025-04-02,2025-07-17,已完成,4,CNY,487978.15,ERP
666,1,销售-000666,19,2,2025-04-02,2025-06-12,已完成,10,CNY,379628.39,ERP
667,1,销售-000667,28,2,2025-04-02,2025-05-29,已完成,9,CNY,318605.9,ERP
668,1,销售-000668,44,1,2025-04-03,2025-06-27,已完成,5,CNY,664681.08,ERP
669,1,销售-000669,56,1,2025-04-03,2025-07-25,已完成,7,CNY,523109.38,ERP
670,1,销售-000670,71,1,2025-04-03,2025-05-17,已完成,2,CNY,1028194.3,ERP
671,1,销售-000671,17,1,2025-04-03,2025-07-14,已完成,8,CNY,654098.09,ERP
672,1,销售-000672,27,2,2025-04-05,2025-05-21,已完成,8,CNY,197388.34,ERP
673,1,销售-000673,22,1,2025-04-05,2025-05-14,已完成,3,CNY,168163.87,ERP
674,1,销售-000674,10,2,2025-04-05,2025-05-27,已完成,1,CNY,337593.35,ERP
675,1,销售-000675,74,2,2025-04-06,2025-05-29,已完成,5,CNY,1962016.95,ERP
676,1,销售-000676,60,1,2025-04-07,2025-07-02,已完成,1,CNY,202937.94,ERP
677,1,销售-000677,5,1,2025-04-07,2025-06-22,已完成,6,CNY,905694.67,ERP
678,1,销售-000678,39,2,2025-04-07,2025-05-18,已完成,10,CNY,214026.14,ERP
679,1,销售-000679,19,1,2025-04-08,2025-07-08,已完成,10,CNY,166643.19,ERP
680,1,销售-000680,62,1,2025-04-08,2025-06-28,已完成,3,CNY,563298.32,ERP
681,1,销售-000681,73,1,2025-04-08,2025-06-17,已完成,4,CNY,234854.57,ERP
682,1,销售-000682,57,1,2025-04-09,2025-06-12,已完成,8,CNY,347780.71,ERP
683,1,销售-000683,2,1,2025-04-09,2025-05-31,已完成,3,CNY,237541.92,ERP
684,1,销售-000684,22,2,2025-04-09,2025-06-29,已完成,3,CNY,218519.53,ERP
685,1,销售-000685,77,1,2025-04-09,2025-06-17,已完成,8,CNY,373364.22,ERP
686,1,销售-000686,77,1,2025-04-09,2025-07-15,已完成,8,CNY,311009.52,ERP
687,1,销售-000687,34,2,2025-04-10,2025-07-05,已完成,5,CNY,170273.41,ERP
688,1,销售-000688,30,1,2025-04-10,2025-07-09,已完成,1,CNY,436710.08,ERP
689,1,销售-000689,8,1,2025-04-10,2025-06-01,已完成,9,CNY,218978.64,ERP
690,1,销售-000690,39,1,2025-04-11,2025-07-14,已完成,10,CNY,196733.32,ERP
691,1,销售-000691,28,1,2025-04-11,2025-06-30,已完成,9,CNY,1248406.61,ERP
692,1,销售-000692,29,2,2025-04-11,2025-07-03,已完成,10,CNY,331127.23,ERP
693,1,销售-000693,40,2,2025-04-12,2025-08-04,已完成,1,CNY,949266.08,ERP
694,1,销售-000694,57,2,2025-04-12,2025-07-09,已完成,8,CNY,400162.48,ERP
695,1,销售-000695,11,1,2025-04-13,2025-05-31,已完成,2,CNY,562789.17,ERP
696,1,销售-000696,56,1,2025-04-13,2025-06-28,已完成,7,CNY,1092292.12,ERP
697,1,销售-000697,12,1,2025-04-13,2025-07-06,已完成,3,CNY,164791.68,ERP
698,1,销售-000698,56,1,2025-04-13,2025-06-22,已完成,7,CNY,643539.17,ERP
699,1,销售-000699,29,1,2025-04-14,2025-06-14,已完成,10,CNY,218278.8,ERP
700,1,销售-000700,46,1,2025-04-14,2025-07-24,已完成,7,CNY,859165.35,ERP
701,1,销售-000701,77,1,2025-04-15,2025-07-16,已完成,8,CNY,1055782.89,ERP
702,1,销售-000702,67,2,2025-04-15,2025-05-22,已完成,8,CNY,256134.28,ERP
703,1,销售-000703,36,1,2025-04-15,2025-08-10,已完成,7,CNY,847478.23,ERP
704,1,销售-000704,8,1,2025-04-15,2025-06-17,已完成,9,CNY,157139.19,ERP
705,1,销售-000705,36,2,2025-04-15,2025-08-08,已完成,7,CNY,428500.03,ERP
706,1,销售-000706,76,2,2025-04-16,2025-08-13,已完成,7,CNY,555172.08,ERP
707,1,销售-000707,12,2,2025-04-16,2025-06-25,已完成,3,CNY,220949.14,ERP
708,1,销售-000708,31,1,2025-04-16,2025-08-03,已完成,2,CNY,263985.94,ERP
709,1,销售-000709,64,1,2025-04-16,2025-06-03,已完成,5,CNY,830662.15,ERP
710,1,销售-000710,52,1,2025-04-17,2025-07-26,已完成,3,CNY,260047.94,ERP
711,1,销售-000711,37,2,2025-04-17,2025-07-10,已完成,8,CNY,840166.05,ERP
712,1,销售-000712,34,1,2025-04-17,2025-06-19,已完成,5,CNY,344620.75,ERP
713,1,销售-000713,39,1,2025-04-17,2025-06-20,已完成,10,CNY,584472.59,ERP
714,1,销售-000714,54,2,2025-04-17,2025-07-23,已完成,5,CNY,811407.5,ERP
715,1,销售-000715,9,1,2025-04-18,2025-07-21,已完成,10,CNY,344633.84,ERP
716,1,销售-000716,68,2,2025-04-18,2025-08-02,已完成,9,CNY,477266.11,ERP
717,1,销售-000717,37,1,2025-04-18,2025-08-04,已完成,8,CNY,717680.87,ERP
718,1,销售-000718,30,2,2025-04-18,2025-07-31,已完成,1,CNY,1169212.33,ERP
719,1,销售-000719,10,2,2025-04-18,2025-05-24,已完成,1,CNY,235642.6,ERP
720,1,销售-000720,55,1,2025-04-19,2025-06-13,已完成,6,CNY,192273.41,ERP
721,1,销售-000721,1,2,2025-04-19,2025-08-07,已完成,2,CNY,759813.49,ERP
722,1,销售-000722,24,2,2025-04-20,2025-07-01,已完成,5,CNY,218161.58,ERP
723,1,销售-000723,75,1,2025-04-20,2025-06-07,已完成,6,CNY,625587.38,ERP
724,1,销售-000724,79,2,2025-04-20,2025-08-04,已完成,10,CNY,910395.75,ERP
725,1,销售-000725,50,1,2025-04-20,2025-06-01,已完成,1,CNY,408926.81,ERP
726,1,销售-000726,8,1,2025-04-21,2025-06-22,已完成,9,CNY,1296412.61,ERP
727,1,销售-000727,32,1,2025-04-21,2025-06-03,已完成,3,CNY,228428.73,ERP
728,1,销售-000728,7,2,2025-04-22,2025-06-07,已完成,8,CNY,249572.58,ERP
729,1,销售-000729,2,1,2025-04-22,2025-06-15,已完成,3,CNY,291839.35,ERP
730,1,销售-000730,57,1,2025-04-22,2025-06-26,已完成,8,CNY,618005.92,ERP
731,1,销售-000731,79,2,2025-04-22,2025-05-31,已完成,10,CNY,417088.46,ERP
732,1,销售-000732,77,2,2025-04-22,2025-08-14,已完成,8,CNY,288723.2,ERP
733,1,销售-000733,71,2,2025-04-22,2025-08-02,已完成,2,CNY,221710.87,ERP
734,1,销售-000734,48,1,2025-04-23,2025-06-16,已完成,9,CNY,359703.29,ERP
735,1,销售-000735,26,1,2025-04-23,2025-08-21,已完成,7,CNY,579759.8,ERP
736,1,销售-000736,70,1,2025-04-23,2025-08-18,已完成,1,CNY,411047.45,ERP
737,1,销售-000737,56,1,2025-04-24,2025-08-15,已完成,7,CNY,406269.92,ERP
738,1,销售-000738,18,2,2025-04-24,2025-07-13,已完成,9,CNY,364150.5,ERP
739,1,销售-000739,16,1,2025-04-25,2025-08-08,已完成,7,CNY,252661.0,ERP
740,1,销售-000740,77,1,2025-04-25,2025-08-02,已完成,8,CNY,145454.68,ERP
741,1,销售-000741,21,2,2025-04-25,2025-07-26,已完成,2,CNY,288036.17,ERP
742,1,销售-000742,10,1,2025-04-25,2025-06-06,已完成,1,CNY,593617.65,ERP
743,1,销售-000743,8,2,2025-04-26,2025-08-18,已完成,9,CNY,242637.19,ERP
744,1,销售-000744,5,1,2025-04-26,2025-08-01,已完成,6,CNY,190619.06,ERP
745,1,销售-000745,54,1,2025-04-27,2025-06-24,已完成,5,CNY,350151.85,ERP
746,1,销售-000746,72,1,2025-04-27,2025-07-10,已完成,3,CNY,367098.97,ERP
747,1,销售-000747,3,2,2025-04-27,2025-07-18,已完成,4,CNY,240037.18,ERP
748,1,销售-000748,76,2,2025-04-27,2025-06-15,已完成,7,CNY,561001.23,ERP
749,1,销售-000749,2,1,2025-04-27,2025-07-17,已完成,3,CNY,222133.89,ERP
750,1,销售-000750,76,2,2025-04-28,2025-08-21,已完成,7,CNY,157958.99,ERP
751,1,销售-000751,46,2,2025-04-28,2025-07-28,已完成,7,CNY,717346.34,ERP
752,1,销售-000752,16,1,2025-04-29,2025-06-12,已完成,7,CNY,1454308.77,ERP
753,1,销售-000753,46,2,2025-04-30,2025-08-27,已完成,7,CNY,559494.93,ERP
754,1,销售-000754,54,2,2025-05-01,2025-06-25,已完成,5,CNY,470450.45,ERP
755,1,销售-000755,40,1,2025-05-01,2025-08-27,已完成,1,CNY,316837.55,ERP
756,1,销售-000756,68,1,2025-05-02,2025-07-19,已完成,9,CNY,2143718.43,ERP
757,1,销售-000757,25,1,2025-05-02,2025-08-10,已完成,6,CNY,543949.52,ERP
758,1,销售-000758,16,1,2025-05-02,2025-08-12,已完成,7,CNY,837529.78,ERP
759,1,销售-000759,63,1,2025-05-02,2025-07-15,已完成,4,CNY,236506.48,ERP
760,1,销售-000760,23,2,2025-05-03,2025-07-07,已完成,4,CNY,1305661.85,ERP
761,1,销售-000761,5,2,2025-05-03,2025-08-31,已完成,6,CNY,245742.31,ERP
762,1,销售-000762,75,2,2025-05-03,2025-08-15,已完成,6,CNY,347761.05,ERP
763,1,销售-000763,73,1,2025-05-04,2025-07-28,已完成,4,CNY,817741.49,ERP
764,1,销售-000764,24,2,2025-05-04,2025-07-30,已完成,5,CNY,182622.22,ERP
765,1,销售-000765,20,1,2025-05-05,2025-08-24,已完成,1,CNY,346398.64,ERP
766,1,销售-000766,34,1,2025-05-05,2025-08-14,已完成,5,CNY,142712.23,ERP
767,1,销售-000767,35,1,2025-05-05,2025-06-27,已完成,6,CNY,508877.51,ERP
768,1,销售-000768,19,1,2025-05-05,2025-08-23,已完成,10,CNY,257115.12,ERP
769,1,销售-000769,57,2,2025-05-05,2025-07-21,已完成,8,CNY,218182.83,ERP
770,1,销售-000770,69,1,2025-05-05,2025-07-30,已完成,10,CNY,714285.32,ERP
771,1,销售-000771,67,1,2025-05-06,2025-08-07,已完成,8,CNY,1303071.06,ERP
772,1,销售-000772,7,1,2025-05-06,2025-06-11,已完成,8,CNY,435822.58,ERP
773,1,销售-000773,56,1,2025-05-06,2025-06-20,已完成,7,CNY,858231.07,ERP
774,1,销售-000774,15,2,2025-05-06,2025-07-05,已完成,6,CNY,188629.5,ERP
775,1,销售-000775,38,1,2025-05-06,2025-08-11,已完成,9,CNY,252147.78,ERP
776,1,销售-000776,11,2,2025-05-06,2025-07-25,已完成,2,CNY,287814.4,ERP
777,1,销售-000777,15,1,2025-05-07,2025-07-13,已完成,6,CNY,478414.8,ERP
778,1,销售-000778,39,2,2025-05-07,2025-07-08,已完成,10,CNY,124155.73,ERP
779,1,销售-000779,71,1,2025-05-07,2025-07-02,已完成,2,CNY,181094.02,ERP
780,1,销售-000780,42,1,2025-05-07,2025-08-12,已完成,3,CNY,621716.86,ERP
781,1,销售-000781,77,2,2025-05-08,2025-07-24,已完成,8,CNY,1410255.33,ERP
782,1,销售-000782,78,2,2025-05-08,2025-07-13,已完成,9,CNY,478843.08,ERP
783,1,销售-000783,34,1,2025-05-09,2025-07-04,已完成,5,CNY,218884.01,ERP
784,1,销售-000784,36,1,2025-05-11,2025-08-24,已完成,7,CNY,195775.94,ERP
785,1,销售-000785,45,2,2025-05-11,2025-09-03,已完成,6,CNY,345421.66,ERP
786,1,销售-000786,16,2,2025-05-11,2025-06-18,已完成,7,CNY,951820.87,ERP
787,1,销售-000787,19,1,2025-05-11,2025-08-23,已完成,10,CNY,486445.01,ERP
788,1,销售-000788,13,2,2025-05-11,2025-08-15,已完成,4,CNY,115980.2,ERP
789,1,销售-000789,66,1,2025-05-11,2025-08-15,已完成,7,CNY,1180873.56,ERP
790,1,销售-000790,8,1,2025-05-11,2025-07-17,已完成,9,CNY,593958.97,ERP
791,1,销售-000791,21,1,2025-05-11,2025-06-18,已完成,2,CNY,262406.3,ERP
792,1,销售-000792,51,2,2025-05-11,2025-09-06,已完成,2,CNY,711080.09,ERP
793,1,销售-000793,64,1,2025-05-11,2025-06-18,已完成,5,CNY,429725.7,ERP
794,1,销售-000794,13,1,2025-05-11,2025-06-18,已完成,4,CNY,458731.37,ERP
795,1,销售-000795,9,2,2025-05-11,2025-09-01,已完成,10,CNY,1233014.32,ERP
796,1,销售-000796,16,1,2025-05-12,2025-08-23,已完成,7,CNY,797657.31,ERP
797,1,销售-000797,63,1,2025-05-14,2025-08-13,已完成,4,CNY,984072.82,ERP
798,1,销售-000798,62,1,2025-05-14,2025-06-29,已完成,3,CNY,453136.47,ERP
799,1,销售-000799,54,2,2025-05-15,2025-09-01,已完成,5,CNY,490413.68,ERP
800,1,销售-000800,33,2,2025-05-15,2025-08-08,已完成,4,CNY,337313.92,ERP
801,1,销售-000801,42,2,2025-05-15,2025-08-30,已完成,3,CNY,276087.36,ERP
802,1,销售-000802,9,2,2025-05-15,2025-09-09,已完成,10,CNY,403247.76,ERP
803,1,销售-000803,73,1,2025-05-16,2025-08-04,已完成,4,CNY,529074.64,ERP
804,1,销售-000804,72,1,2025-05-17,2025-06-25,已完成,3,CNY,234700.06,ERP
805,1,销售-000805,16,1,2025-05-17,2025-07-31,已完成,7,CNY,686576.27,ERP
806,1,销售-000806,74,2,2025-05-18,2025-08-25,已完成,5,CNY,244810.76,ERP
807,1,销售-000807,38,2,2025-05-18,2025-08-08,已完成,9,CNY,436694.11,ERP
808,1,销售-000808,66,1,2025-05-18,2025-09-15,已完成,7,CNY,185432.36,ERP
809,1,销售-000809,18,2,2025-05-18,2025-08-28,已完成,9,CNY,416625.6,ERP
810,1,销售-000810,7,2,2025-05-19,2025-09-08,已完成,8,CNY,1819460.98,ERP
811,1,销售-000811,68,1,2025-05-19,2025-09-15,已完成,9,CNY,608359.27,ERP
812,1,销售-000812,50,1,2025-05-20,2025-09-03,已完成,1,CNY,571132.85,ERP
813,1,销售-000813,36,2,2025-05-20,2025-09-03,已完成,7,CNY,1123666.65,ERP
814,1,销售-000814,40,1,2025-05-20,2025-08-05,已完成,1,CNY,1204540.88,ERP
815,1,销售-000815,80,1,2025-05-21,2025-07-21,已完成,1,CNY,1149170.47,ERP
816,1,销售-000816,48,1,2025-05-21,2025-07-28,已完成,9,CNY,607205.99,ERP
817,1,销售-000817,4,2,2025-05-22,2025-07-03,已完成,5,CNY,540720.89,ERP
818,1,销售-000818,16,1,2025-05-22,2025-09-04,已完成,7,CNY,1236425.53,ERP
819,1,销售-000819,64,1,2025-05-22,2025-07-28,已完成,5,CNY,1249189.99,ERP
820,1,销售-000820,23,2,2025-05-22,2025-08-16,已完成,4,CNY,463561.33,ERP
821,1,销售-000821,27,2,2025-05-23,2025-09-16,已完成,8,CNY,864332.23,ERP
822,1,销售-000822,30,1,2025-05-23,2025-09-19,已完成,1,CNY,310987.18,ERP
823,1,销售-000823,47,1,2025-05-23,2025-09-15,已完成,8,CNY,859933.14,ERP
824,1,销售-000824,31,1,2025-05-24,2025-07-01,已完成,2,CNY,1119392.14,ERP
825,1,销售-000825,28,1,2025-05-24,2025-07-27,已完成,9,CNY,484829.36,ERP
826,1,销售-000826,12,2,2025-05-24,2025-07-02,已完成,3,CNY,222604.62,ERP
827,1,销售-000827,28,1,2025-05-25,2025-09-11,已完成,9,CNY,1407546.07,ERP
828,1,销售-000828,31,2,2025-05-25,2025-09-15,已完成,2,CNY,291763.8,ERP
829,1,销售-000829,7,2,2025-05-25,2025-08-13,已完成,8,CNY,913148.31,ERP
830,1,销售-000830,24,2,2025-05-25,2025-07-02,已完成,5,CNY,518718.36,ERP
831,1,销售-000831,57,2,2025-05-25,2025-07-06,已完成,8,CNY,184420.58,ERP
832,1,销售-000832,13,2,2025-05-26,2025-08-10,已完成,4,CNY,1055165.73,ERP
833,1,销售-000833,53,2,2025-05-27,2025-07-30,已完成,4,CNY,237410.31,ERP
834,1,销售-000834,72,1,2025-05-27,2025-08-07,已完成,3,CNY,619944.96,ERP
835,1,销售-000835,28,2,2025-05-28,2025-07-16,已完成,9,CNY,681820.85,ERP
836,1,销售-000836,50,1,2025-05-29,2025-09-07,已完成,1,CNY,219807.62,ERP
837,1,销售-000837,26,2,2025-05-29,2025-07-11,已完成,7,CNY,563626.76,ERP
838,1,销售-000838,16,1,2025-05-29,2025-07-07,已完成,7,CNY,214846.47,ERP
839,1,销售-000839,29,1,2025-05-30,2025-09-11,已完成,10,CNY,160341.76,ERP
840,1,销售-000840,21,1,2025-05-30,2025-09-17,已完成,2,CNY,528250.68,ERP
841,1,销售-000841,58,1,2025-05-30,2025-09-22,已完成,9,CNY,618067.74,ERP
842,1,销售-000842,19,1,2025-05-30,2025-08-06,已完成,10,CNY,144249.4,ERP
843,1,销售-000843,35,2,2025-05-30,2025-09-05,已完成,6,CNY,1156557.83,ERP
844,1,销售-000844,71,1,2025-05-31,2025-08-27,已完成,2,CNY,1188775.17,ERP
845,1,销售-000845,57,1,2025-05-31,2025-09-22,已完成,8,CNY,673585.53,ERP
846,1,销售-000846,37,1,2025-05-31,2025-09-28,已完成,8,CNY,114943.48,ERP
847,1,销售-000847,5,2,2025-05-31,2025-09-23,已完成,6,CNY,210498.07,ERP
848,1,销售-000848,18,1,2025-05-31,2025-08-20,已完成,9,CNY,620609.26,ERP
849,1,销售-000849,52,1,2025-06-01,2025-09-01,已完成,3,CNY,707749.9,ERP
850,1,销售-000850,59,2,2025-06-01,2025-07-24,已完成,10,CNY,242280.2,ERP
851,1,销售-000851,55,2,2025-06-02,2025-09-26,已完成,6,CNY,247812.64,ERP
852,1,销售-000852,2,2,2025-06-02,2025-07-07,已完成,3,CNY,236610.09,ERP
853,1,销售-000853,48,1,2025-06-03,2025-09-19,已完成,9,CNY,381245.96,ERP
854,1,销售-000854,12,2,2025-06-04,2025-09-07,已完成,3,CNY,262091.45,ERP
855,1,销售-000855,61,2,2025-06-04,2025-08-08,已完成,2,CNY,538923.06,ERP
856,1,销售-000856,22,2,2025-06-04,2025-08-18,已完成,3,CNY,613289.41,ERP
857,1,销售-000857,55,2,2025-06-04,2025-08-14,已完成,6,CNY,497056.06,ERP
858,1,销售-000858,32,2,2025-06-05,2025-08-04,已完成,3,CNY,1486017.22,ERP
859,1,销售-000859,49,1,2025-06-06,2025-09-15,已完成,10,CNY,552785.95,ERP
860,1,销售-000860,30,2,2025-06-06,2025-09-17,已完成,1,CNY,261109.89,ERP
861,1,销售-000861,27,1,2025-06-06,2025-09-16,已完成,8,CNY,494711.54,ERP
862,1,销售-000862,2,1,2025-06-06,2025-09-03,已完成,3,CNY,181070.9,ERP
863,1,销售-000863,8,1,2025-06-07,2025-09-11,已完成,9,CNY,306408.07,ERP
864,1,销售-000864,45,2,2025-06-08,2025-08-30,已完成,6,CNY,474214.88,ERP
865,1,销售-000865,48,1,2025-06-08,2025-09-02,已完成,9,CNY,232014.44,ERP
866,1,销售-000866,14,2,2025-06-08,2025-07-16,已完成,5,CNY,357101.43,ERP
867,1,销售-000867,41,1,2025-06-08,2025-07-22,已完成,2,CNY,265860.85,ERP
868,1,销售-000868,22,1,2025-06-09,2025-08-17,已完成,3,CNY,616808.07,ERP
869,1,销售-000869,1,1,2025-06-09,2025-10-07,已完成,2,CNY,355421.93,ERP
870,1,销售-000870,56,2,2025-06-09,2025-08-12,已完成,7,CNY,182060.13,ERP
871,1,销售-000871,33,2,2025-06-09,2025-09-23,已完成,4,CNY,321769.52,ERP
872,1,销售-000872,74,2,2025-06-09,2025-09-01,已完成,5,CNY,737986.68,ERP
873,1,销售-000873,25,2,2025-06-09,2025-10-02,已完成,6,CNY,286431.56,ERP
874,1,销售-000874,56,2,2025-06-09,2025-08-14,已完成,7,CNY,169864.65,ERP
875,1,销售-000875,10,1,2025-06-09,2025-08-17,已完成,1,CNY,206975.39,ERP
876,1,销售-000876,19,2,2025-06-10,2025-09-12,已完成,10,CNY,218937.35,ERP
877,1,销售-000877,13,1,2025-06-11,2025-08-17,已完成,4,CNY,301063.79,ERP
878,1,销售-000878,49,2,2025-06-12,2025-09-11,已完成,10,CNY,583766.45,ERP
879,1,销售-000879,2,2,2025-06-12,2025-09-03,已完成,3,CNY,314755.63,ERP
880,1,销售-000880,59,2,2025-06-13,2025-09-20,已完成,10,CNY,326014.93,ERP
881,1,销售-000881,31,2,2025-06-13,2025-07-30,已完成,2,CNY,226074.39,ERP
882,1,销售-000882,44,2,2025-06-14,2025-08-10,已完成,5,CNY,165828.64,ERP
883,1,销售-000883,59,1,2025-06-14,2025-08-02,已完成,10,CNY,703987.52,ERP
884,1,销售-000884,6,1,2025-06-14,2025-10-11,已完成,7,CNY,514911.08,ERP
