shipment_line_id,shipment_id,sales_order_line_id,product_id,shipped_qty,unit_price,line_amount
1229,1229,1229,29,1.0,227480.92,227480.92
1230,1230,1230,21,3.0,193432.73,580298.19
1231,1231,1231,21,1.0,159292.14,159292.14
1232,1232,1232,20,3.0,267007.18,801021.54
1233,1233,1233,34,5.0,292381.01,1461905.05
1234,1234,1234,32,1.0,269565.91,269565.91
1235,1235,1235,11,3.0,182046.04,546138.12
1236,1236,1236,29,3.0,253314.82,759944.46
1237,1237,1237,29,4.0,239067.66,956270.64
1238,1238,1238,32,2.0,240143.04,480286.08
1239,1239,1239,11,2.0,166412.43,332824.86
1240,1240,1240,33,2.0,328333.04,656666.08
1241,1241,1241,8,1.0,172768.02,172768.02
1242,1242,1242,5,1.0,268020.81,268020.81
1243,1243,1243,30,1.0,237707.73,237707.73
1244,1244,1244,19,5.0,156682.13,783410.65
1245,1245,1245,5,2.0,259189.55,518379.1
1246,1246,1246,33,1.0,322848.81,322848.81
1247,1247,1247,5,5.0,257456.44,1287282.2
1248,1248,1248,34,5.0,253885.81,1269429.05
1249,1249,1249,40,1.0,237067.07,237067.07
1250,1250,1250,38,2.0,234184.85,468369.7
1251,1251,1251,36,3.0,145490.33,436470.99
1252,1252,1252,35,2.0,209995.53,419991.06
1253,1253,1253,9,2.0,290437.25,580874.5
1254,1254,1254,8,1.0,182604.76,182604.76
1255,1255,1255,31,2.0,340012.17,680024.34
1256,1256,1256,1,4.0,354858.36,1419433.44
1257,1257,1257,28,5.0,182465.63,912328.15
1258,1258,1258,22,2.0,187509.08,375018.16
1259,1259,1259,11,1.0,164646.38,164646.38
1260,1260,1260,1,2.0,406398.87,812797.74
1261,1261,1261,3,1.0,183277.02,183277.02
1262,1262,1262,39,1.0,252895.12,252895.12
1263,1263,1263,12,5.0,136522.04,682610.2
1264,1264,1264,32,4.0,246658.54,986634.16
1265,1265,1265,13,1.0,186124.47,186124.47
1266,1266,1266,6,2.0,177775.61,355551.22
1267,1267,1267,14,5.0,245520.09,1227600.45
1268,1268,1268,20,5.0,254339.27,1271696.35
1269,1269,1269,1,2.0,364348.21,728696.42
1270,1270,1270,10,3.0,372959.01,1118877.03
1271,1271,1271,14,5.0,266397.9,1331989.5
1272,1272,1272,8,1.0,186422.84,186422.84
1273,1273,1273,25,1.0,239393.51,239393.51
1274,1274,1274,15,4.0,211083.23,844332.92
1275,1275,1275,19,1.0,148541.85,148541.85
1276,1276,1276,21,2.0,164738.43,329476.86
1277,1277,1277,33,1.0,290835.04,290835.04
1278,1278,1278,36,1.0,171880.19,171880.19
1279,1279,1279,2,2.0,177886.6,355773.2
1280,1280,1280,28,2.0,175537.84,351075.68
1281,1281,1281,25,2.0,239527.75,479055.5
1282,1282,1282,13,1.0,199407.09,199407.09
1283,1283,1283,33,2.0,317228.39,634456.78
1284,1284,1284,3,1.0,180678.79,180678.79
1285,1285,1285,11,2.0,165274.52,330549.04
1286,1286,1286,8,2.0,171057.41,342114.82
1287,1287,1287,39,1.0,236443.39,236443.39
1288,1288,1288,18,3.0,269852.49,809557.47
1289,1289,1289,27,5.0,242558.3,1212791.5
1290,1290,1290,15,2.0,223979.82,447959.64
1291,1291,1291,15,3.0,218013.58,654040.74
1292,1292,1292,36,1.0,150928.02,150928.02
1293,1293,1293,30,2.0,218272.71,436545.42
1294,1294,1294,5,1.0,260716.73,260716.73
1295,1295,1295,39,3.0,223127.18,669381.54
1296,1296,1296,14,1.0,279719.89,279719.89
1297,1297,1297,6,2.0,166718.47,333436.94
1298,1298,1298,4,2.0,180452.68,360905.36
1299,1299,1299,28,2.0,191281.24,382562.48
1300,1300,1300,38,3.0,246664.08,739992.24
1301,1301,1301,7,2.0,246384.95,492769.9
1302,1302,1302,4,1.0,174339.09,174339.09
1303,1303,1303,1,2.0,339443.16,678886.32
1304,1304,1304,40,1.0,257891.69,257891.69
1305,1305,1305,19,1.0,157502.1,157502.1
1306,1306,1306,37,2.0,226109.72,452219.44
1307,1307,1307,37,3.0,217120.01,651360.03
1308,1308,1308,26,5.0,192400.79,962003.95
1309,1309,1309,17,5.0,265133.94,1325669.7
1310,1310,1310,37,3.0,245315.2,735945.6
1311,1311,1311,17,1.0,293241.89,293241.89
1312,1312,1312,8,1.0,195548.52,195548.52
1313,1313,1313,38,3.0,235133.02,705399.06
1314,1314,1314,8,2.0,176863.0,353726.0
1315,1315,1315,18,1.0,273919.67,273919.67
1316,1316,1316,11,2.0,176161.51,352323.02
1317,1317,1317,28,3.0,183697.4,551092.2
1318,1318,1318,34,2.0,282403.07,564806.14
1319,1319,1319,10,1.0,417389.53,417389.53
1320,1320,1320,1,4.0,337448.01,1349792.04
1321,1321,1321,5,3.0,254478.01,763434.03
1322,1322,1322,24,5.0,131018.44,655092.2
1323,1323,1323,36,1.0,155983.37,155983.37
1324,1324,1324,37,2.0,227366.04,454732.08
1325,1325,1325,30,4.0,225012.71,900050.84
1326,1326,1326,19,1.0,155821.09,155821.09
1327,1327,1327,22,1.0,209950.36,209950.36
1328,1328,1328,20,5.0,264837.35,1324186.75
1329,1329,1329,13,5.0,184562.94,922814.7
1330,1330,1330,7,2.0,221328.63,442657.26
1331,1331,1331,22,2.0,190768.54,381537.08
1332,1332,1332,17,4.0,264702.82,1058811.28
1333,1333,1333,2,2.0,170521.45,341042.9
1334,1334,1334,34,1.0,245095.82,245095.82
1335,1335,1335,35,2.0,198638.44,397276.88
1336,1336,1336,25,1.0,237049.55,237049.55
1337,1337,1337,28,1.0,179382.1,179382.1
1338,1338,1338,30,1.0,227649.04,227649.04
1339,1339,1339,35,2.0,194752.7,389505.4
1340,1340,1340,28,2.0,173062.96,346125.92
1341,1341,1341,40,1.0,246084.19,246084.19
1342,1342,1342,35,1.0,223195.8,223195.8
1343,1343,1343,31,2.0,320981.65,641963.3
1344,1344,1344,4,1.0,183945.19,183945.19
1345,1345,1345,3,1.0,189104.84,189104.84
1346,1346,1346,22,5.0,182120.51,910602.55
1347,1347,1347,23,5.0,197883.11,989415.55
1348,1348,1348,14,2.0,272298.09,544596.18
1349,1349,1349,35,1.0,207732.13,207732.13
1350,1350,1350,5,1.0,272600.65,272600.65
1351,1351,1351,37,4.0,233794.75,935179.0
1352,1352,1352,6,2.0,168661.63,337323.26
1353,1353,1353,35,3.0,196254.69,588764.07
1354,1354,1354,8,2.0,182413.05,364826.1
1355,1355,1355,24,1.0,134182.15,134182.15
1356,1356,1356,1,5.0,390552.37,1952761.85
1357,1357,1357,2,3.0,169974.1,509922.3
1358,1358,1358,30,1.0,246551.89,246551.89
1359,1359,1359,11,2.0,199919.46,399838.92
1360,1360,1360,11,5.0,182770.16,913850.8
1361,1361,1361,2,4.0,176611.97,706447.88
1362,1362,1362,38,1.0,237635.07,237635.07
1363,1363,1363,23,4.0,179340.72,717362.88
1364,1364,1364,13,1.0,224459.1,224459.1
1365,1365,1365,4,1.0,185279.57,185279.57
1366,1366,1366,33,5.0,323073.16,1615365.8
1367,1367,1367,19,3.0,161924.66,485773.98
1368,1368,1368,10,1.0,393975.3,393975.3
1369,1369,1369,5,2.0,254886.7,509773.4
1370,1370,1370,27,1.0,215214.34,215214.34
1371,1371,1371,19,1.0,150356.87,150356.87
1372,1372,1372,11,2.0,181804.45,363608.9
1373,1373,1373,32,1.0,245311.38,245311.38
1374,1374,1374,22,5.0,176539.55,882697.75
1375,1375,1375,19,5.0,166944.1,834720.5
1376,1376,1376,22,2.0,207930.38,415860.76
1377,1377,1377,33,2.0,349245.16,698490.32
1378,1378,1378,34,5.0,287802.27,1439011.35
1379,1379,1379,28,3.0,167537.87,502613.61
1380,1380,1380,34,3.0,263910.22,791730.66
1381,1381,1381,10,3.0,419629.0,1258887.0
1382,1382,1382,11,2.0,191867.73,383735.46
1383,1383,1383,24,2.0,114022.93,228045.86
1384,1384,1384,40,2.0,249936.9,499873.8
1385,1385,1385,9,1.0,304437.71,304437.71
1386,1386,1386,25,3.0,216412.6,649237.8
1387,1387,1387,3,5.0,178303.36,891516.8
1388,1388,1388,9,3.0,272031.44,816094.32
1389,1389,1389,24,3.0,111127.98,333383.94
1390,1390,1390,38,1.0,254117.14,254117.14
1391,1391,1391,1,3.0,372021.04,1116063.12
1392,1392,1392,31,5.0,316093.04,1580465.2
1393,1393,1393,20,2.0,270380.93,540761.86
1394,1394,1394,16,1.0,182958.84,182958.84
1395,1395,1395,9,4.0,281516.97,1126067.88
1396,1396,1396,28,2.0,192477.85,384955.7
1397,1397,1397,21,2.0,167184.48,334368.96
1398,1398,1398,38,1.0,250008.62,250008.62
1399,1399,1399,34,1.0,256150.32,256150.32
1400,1400,1400,18,4.0,287313.55,1149254.2
1401,1401,1401,17,2.0,299920.96,599841.92
1402,1402,1402,4,4.0,176869.81,707479.24
1403,1403,1403,14,4.0,261571.87,1046287.48
1404,1404,1404,34,2.0,263798.67,527597.34
1405,1405,1405,28,2.0,166489.13,332978.26
1406,1406,1406,39,1.0,255527.21,255527.21
1407,1407,1407,21,5.0,177022.55,885112.75
1408,1408,1408,10,3.0,366231.5,1098694.5
1409,1409,1409,10,1.0,427875.16,427875.16
1410,1410,1410,1,4.0,359874.32,1439497.28
1411,1411,1411,35,5.0,199428.44,997142.2
1412,1412,1412,12,5.0,156476.35,782381.75
1413,1413,1413,39,1.0,247135.26,247135.26
1414,1414,1414,37,4.0,229892.93,919571.72
1415,1415,1415,30,1.0,234851.09,234851.09
1416,1416,1416,17,1.0,269186.12,269186.12
1417,1417,1417,13,2.0,212840.51,425681.02
1418,1418,1418,38,1.0,273811.7,273811.7
1419,1419,1419,28,1.0,176945.7,176945.7
1420,1420,1420,25,2.0,206747.23,413494.46
1421,1421,1421,2,3.0,167490.31,502470.93
1422,1422,1422,15,2.0,250487.45,500974.9
1423,1423,1423,34,5.0,297837.52,1489187.6
1424,1424,1424,30,5.0,228496.05,1142480.25
1425,1425,1425,23,2.0,197902.77,395805.54
1426,1426,1426,8,5.0,177094.77,885473.85
1427,1427,1427,5,1.0,251802.15,251802.15
1428,1428,1428,4,1.0,205382.54,205382.54
1429,1429,1429,37,4.0,213714.98,854859.92
1430,1430,1430,35,1.0,213699.64,213699.64
1431,1431,1431,19,1.0,158238.26,158238.26
1432,1432,1432,10,4.0,389756.42,1559025.68
1433,1433,1433,23,4.0,180357.02,721428.08
1434,1434,1434,13,1.0,184317.28,184317.28
1435,1435,1435,22,1.0,197688.18,197688.18
1436,1436,1436,22,4.0,202343.43,809373.72
1437,1437,1437,8,1.0,194955.88,194955.88
1438,1438,1438,13,2.0,210775.6,421551.2
1439,1439,1439,33,1.0,294638.01,294638.01
1440,1440,1440,19,4.0,178803.52,715214.08
1441,1441,1441,17,4.0,272722.1,1090888.4
1442,1442,1442,5,1.0,246947.83,246947.83
1443,1443,1443,17,1.0,265783.01,265783.01
1444,1444,1444,2,2.0,174051.5,348103.0
1445,1445,1445,18,3.0,266870.46,800611.38
1446,1446,1446,36,1.0,150058.32,150058.32
1447,1447,1447,26,2.0,214560.35,429120.7
1448,1448,1448,8,5.0,170643.09,853215.45
1449,1449,1449,36,2.0,160303.08,320606.16
1450,1450,1450,15,1.0,210198.15,210198.15
1451,1451,1451,18,1.0,306969.45,306969.45
1452,1452,1452,28,1.0,200640.06,200640.06
1453,1453,1453,30,1.0,256621.5,256621.5
1454,1454,1454,9,1.0,309515.91,309515.91
1455,1455,1455,11,5.0,167694.21,838471.05
1456,1456,1456,3,1.0,188404.34,188404.34
1457,1457,1457,36,2.0,163886.92,327773.84
1458,1458,1458,8,2.0,190269.32,380538.64
1459,1459,1459,21,2.0,190907.89,381815.78
1460,1460,1460,6,1.0,160399.74,160399.74
1461,1461,1461,19,2.0,182951.16,365902.32
1462,1462,1462,37,1.0,208559.18,208559.18
1463,1463,1463,9,2.0,274508.62,549017.24
1464,1464,1464,21,1.0,186416.37,186416.37
1465,1465,1465,1,4.0,369982.6,1479930.4
1466,1466,1466,16,1.0,196408.19,196408.19
1467,1467,1467,11,2.0,194356.15,388712.3
1468,1468,1468,6,2.0,162157.72,324315.44
1469,1469,1469,40,3.0,285016.45,855049.35
1470,1470,1470,20,2.0,238683.2,477366.4
1471,1471,1471,10,1.0,399167.76,399167.76
1472,1472,1472,27,1.0,226436.22,226436.22
1473,1473,1473,2,4.0,175744.95,702979.8
1474,1474,1474,9,1.0,277115.63,277115.63
1475,1475,1475,3,1.0,188826.5,188826.5
1476,1476,1476,7,2.0,245597.35,491194.7
1477,1477,1477,38,1.0,230347.62,230347.62
1478,1478,1478,30,2.0,236786.53,473573.06
1479,1479,1479,13,4.0,205358.79,821435.16
1480,1480,1480,24,5.0,129688.7,648443.5
1481,1481,1481,21,4.0,175863.13,703452.52
1482,1482,1482,18,1.0,289628.04,289628.04
1483,1483,1483,29,5.0,213275.29,1066376.45
1484,1484,1484,4,1.0,197220.53,197220.53
1485,1485,1485,14,1.0,286547.15,286547.15
1486,1486,1486,20,2.0,265720.97,531441.94
1487,1487,1487,15,2.0,217644.59,435289.18
1488,1488,1488,37,4.0,252901.41,1011605.64
1489,1489,1489,2,2.0,179097.77,358195.54
1490,1490,1490,33,1.0,291822.5,291822.5
1491,1491,1491,27,5.0,229159.87,1145799.35
1492,1492,1492,5,2.0,251104.0,502208.0
1493,1493,1493,14,3.0,238182.03,714546.09
1494,1494,1494,24,1.0,132984.52,132984.52
1495,1495,1495,28,1.0,166059.58,166059.58
1496,1496,1496,13,3.0,225747.44,677242.32
1497,1497,1497,1,1.0,363881.12,363881.12
1498,1498,1498,14,2.0,246271.04,492542.08
1499,1499,1499,4,3.0,195052.54,585157.62
1500,1500,1500,37,1.0,248538.92,248538.92
1501,1501,1501,4,3.0,193517.67,580553.01
1502,1502,1502,19,1.0,159642.84,159642.84
1503,1503,1503,38,1.0,246880.34,246880.34
1504,1504,1504,12,1.0,148934.2,148934.2
1505,1505,1505,27,4.0,232954.61,931818.44
1506,1506,1506,25,4.0,214452.74,857810.96
1507,1507,1507,16,4.0,205494.54,821978.16
1508,1508,1508,13,5.0,191334.47,956672.35
1509,1509,1509,27,2.0,224398.14,448796.28
1510,1510,1510,3,1.0,186241.92,186241.92
1511,1511,1511,7,1.0,224328.67,224328.67
1512,1512,1512,16,3.0,219842.61,659527.83
1513,1513,1513,15,4.0,256771.63,1027086.52
1514,1514,1514,22,4.0,190375.19,761500.76
1515,1515,1515,12,4.0,146021.46,584085.84
1516,1516,1516,8,1.0,204416.57,204416.57
1517,1517,1517,17,5.0,275652.4,1378262.0
1518,1518,1518,4,2.0,208050.16,416100.32
1519,1519,1519,12,2.0,144597.24,289194.48
1520,1520,1520,8,2.0,178925.1,357850.2
1521,1521,1521,40,2.0,263676.72,527353.44
1522,1522,1522,39,1.0,218595.63,218595.63
1523,1523,1523,13,4.0,200163.31,800653.24
1524,1524,1524,6,2.0,173373.17,346746.34
1525,1525,1525,24,1.0,127990.03,127990.03
1526,1526,1526,31,5.0,350647.62,1753238.1
1527,1527,1527,10,1.0,388177.52,388177.52
1528,1528,1528,5,1.0,279873.12,279873.12
1529,1529,1529,15,1.0,254626.51,254626.51
1530,1530,1530,7,2.0,246756.91,493513.82
1531,1531,1531,14,1.0,272063.12,272063.12
1532,1532,1532,17,5.0,290756.36,1453781.8
1533,1533,1533,21,2.0,180125.07,360250.14
1534,1534,1534,8,1.0,185946.71,185946.71
1535,1535,1535,37,2.0,211104.5,422209.0
1536,1536,1536,15,1.0,219167.46,219167.46
1537,1537,1537,16,4.0,199935.17,799740.68
1538,1538,1538,10,4.0,409648.86,1638595.44
1539,1539,1539,23,2.0,194292.39,388584.78
1540,1540,1540,14,3.0,258465.32,775395.96
1541,1541,1541,38,1.0,260067.37,260067.37
1542,1542,1542,29,3.0,215124.05,645372.15
1543,1543,1543,17,4.0,298330.93,1193323.72
1544,1544,1544,27,1.0,207668.98,207668.98
1545,1545,1545,37,1.0,241061.96,241061.96
1546,1546,1546,15,2.0,237965.33,475930.66
1547,1547,1547,10,2.0,426208.97,852417.94
1548,1548,1548,3,5.0,153060.74,765303.7
1549,1549,1549,12,1.0,145841.01,145841.01
1550,1550,1550,40,1.0,242537.72,242537.72
1551,1551,1551,36,1.0,164162.62,164162.62
1552,1552,1552,37,4.0,244257.52,977030.08
1553,1553,1553,14,1.0,239003.54,239003.54
1554,1554,1554,2,3.0,185143.66,555430.98
1555,1555,1555,7,5.0,240230.27,1201151.35
1556,1556,1556,22,1.0,205342.0,205342.0
1557,1557,1557,7,2.0,244827.35,489654.7
1558,1558,1558,16,2.0,199671.88,399343.76
1559,1559,1559,31,1.0,337908.77,337908.77
1560,1560,1560,26,3.0,207905.55,623716.65
1561,1561,1561,33,4.0,349919.21,1399676.84
1562,1562,1562,23,1.0,196188.8,196188.8
1563,1563,1563,36,2.0,169769.62,339539.24
1564,1564,1564,23,3.0,171354.49,514063.47
1565,1565,1565,4,5.0,180489.77,902448.85
1566,1566,1566,35,2.0,235221.29,470442.58
1567,1567,1567,22,1.0,205788.79,205788.79
1568,1568,1568,17,2.0,301940.41,603880.82
1569,1569,1569,22,1.0,192295.8,192295.8
1570,1570,1570,26,1.0,205231.05,205231.05
1571,1571,1571,1,5.0,384687.69,1923438.45
1572,1572,1572,13,4.0,222518.4,890073.6
1573,1573,1573,31,5.0,316217.37,1581086.85
1574,1574,1574,4,5.0,175923.51,879617.55
1575,1575,1575,33,1.0,335344.38,335344.38
1576,1576,1576,6,1.0,166178.16,166178.16
1577,1577,1577,6,2.0,182512.86,365025.72
1578,1578,1578,34,2.0,261542.05,523084.1
1579,1579,1579,32,4.0,265162.65,1060650.6
1580,1580,1580,16,1.0,219865.45,219865.45
1581,1581,1581,15,1.0,243415.16,243415.16
1582,1582,1582,5,1.0,233480.39,233480.39
1583,1583,1583,38,4.0,235553.43,942213.72
1584,1584,1584,16,3.0,187338.32,562014.96
1585,1585,1585,29,1.0,254585.51,254585.51
1586,1586,1586,28,1.0,164605.31,164605.31
1587,1587,1587,33,3.0,334728.52,1004185.56
1588,1588,1588,8,4.0,202068.49,808273.96
1589,1589,1589,12,5.0,164291.3,821456.5
1590,1590,1590,29,1.0,229926.29,229926.29
1591,1591,1591,29,3.0,218064.19,654192.57
1592,1592,1592,17,4.0,254257.81,1017031.24
1593,1593,1593,6,1.0,179965.03,179965.03
1594,1594,1594,19,2.0,171798.26,343596.52
1595,1595,1595,9,1.0,274995.98,274995.98
1596,1596,1596,36,3.0,156738.07,470214.21
1597,1597,1597,5,2.0,270206.29,540412.58
1598,1598,1598,9,1.0,290984.11,290984.11
1599,1599,1599,8,2.0,179126.64,358253.28
1600,1600,1600,30,2.0,220584.91,441169.82
1601,1601,1601,19,4.0,158725.16,634900.64
1602,1602,1602,35,3.0,225484.67,676454.01
1603,1603,1603,24,5.0,130466.97,652334.85
1604,1604,1604,28,2.0,168276.55,336553.1
1605,1605,1605,8,1.0,194967.58,194967.58
1606,1606,1606,2,2.0,188071.33,376142.66
1607,1607,1607,4,3.0,177176.58,531529.74
1608,1608,1608,17,1.0,260426.56,260426.56
1609,1609,1609,24,1.0,128554.79,128554.79
1610,1610,1610,25,1.0,223353.66,223353.66
1611,1611,1611,19,1.0,157295.18,157295.18
1612,1612,1612,13,2.0,184542.95,369085.9
1613,1613,1613,9,3.0,281008.13,843024.39
1614,1614,1614,4,4.0,175296.07,701184.28
1615,1615,1615,29,1.0,213574.12,213574.12
1616,1616,1616,37,2.0,242217.26,484434.52
1617,1617,1617,35,1.0,206585.64,206585.64
1618,1618,1618,14,1.0,237356.01,237356.01
1619,1619,1619,31,2.0,318306.34,636612.68
1620,1620,1620,18,1.0,265385.11,265385.11
1621,1621,1621,14,1.0,270200.94,270200.94
1622,1622,1622,19,1.0,165439.02,165439.02
1623,1623,1623,10,2.0,390333.17,780666.34
1624,1624,1624,32,1.0,282665.89,282665.89
1625,1625,1625,1,3.0,386282.8,1158848.4
1626,1626,1626,6,4.0,153468.55,613874.2
1627,1627,1627,14,4.0,249113.15,996452.6
1628,1628,1628,16,3.0,190043.0,570129.0
1629,1629,1629,25,3.0,240142.63,720427.89
1630,1630,1630,23,4.0,165911.74,663646.96
1631,1631,1631,18,1.0,314977.66,314977.66
1632,1632,1632,13,1.0,202537.43,202537.43
1633,1633,1633,15,2.0,229968.71,459937.42
1634,1634,1634,22,1.0,186873.02,186873.02
1635,1635,1635,3,2.0,164170.92,328341.84
1636,1636,1636,15,4.0,228094.84,912379.36
1637,1637,1637,37,3.0,232056.1,696168.3
1638,1638,1638,16,1.0,181824.12,181824.12
1639,1639,1639,28,3.0,188810.01,566430.03
1640,1640,1640,21,1.0,183340.48,183340.48
1641,1641,1641,14,5.0,248518.99,1242594.95
1642,1642,1642,5,1.0,264030.67,264030.67
1643,1643,1643,27,2.0,237418.41,474836.82
1644,1644,1644,17,1.0,313822.26,313822.26
1645,1645,1645,36,3.0,167894.41,503683.23
1646,1646,1646,39,2.0,230807.74,461615.48
1647,1647,1647,16,5.0,208306.87,1041534.35
1648,1648,1648,13,1.0,190783.52,190783.52
1649,1649,1649,12,3.0,161755.2,485265.6
1650,1650,1650,1,2.0,350841.99,701683.98
1651,1651,1651,4,1.0,203904.77,203904.77
1652,1652,1652,23,5.0,182024.61,910123.05
1653,1653,1653,14,5.0,285588.02,1427940.1
1654,1654,1654,32,2.0,272489.89,544979.78
1655,1655,1655,40,2.0,287660.29,575320.58
1656,1656,1656,14,3.0,262450.47,787351.41
1657,1657,1657,9,5.0,316768.71,1583843.55
1658,1658,1658,7,1.0,251961.18,251961.18
1659,1659,1659,9,1.0,260983.04,260983.04
1660,1660,1660,23,1.0,192472.01,192472.01
1661,1661,1661,18,1.0,305000.98,305000.98
1662,1662,1662,4,1.0,187347.99,187347.99
1663,1663,1663,11,2.0,177060.5,354121.0
1664,1664,1664,36,2.0,142036.4,284072.8
1665,1665,1665,9,3.0,264928.21,794784.63
1666,1666,1666,22,2.0,193373.79,386747.58
1667,1667,1667,14,1.0,251610.18,251610.18
1668,1668,1668,33,3.0,305267.99,915803.97
1669,1669,1669,34,5.0,240364.19,1201820.95
1670,1670,1670,8,1.0,187588.62,187588.62
1671,1671,1671,6,5.0,166066.96,830334.8
1672,1672,1672,24,4.0,129325.44,517301.76
1673,1673,1673,5,1.0,268430.1,268430.1
1674,1674,1674,17,1.0,300227.92,300227.92
1675,1675,1675,26,5.0,193079.16,965395.8
1676,1676,1676,8,1.0,188632.05,188632.05
1677,1677,1677,16,1.0,207104.09,207104.09
1678,1678,1678,11,1.0,202693.14,202693.14
1679,1679,1679,25,1.0,214900.2,214900.2
1680,1680,1680,36,5.0,159571.65,797858.25
1681,1681,1681,13,5.0,213676.95,1068384.75
1682,1682,1682,17,5.0,257148.48,1285742.4
1683,1683,1683,34,2.0,255345.0,510690.0
1684,1684,1684,8,2.0,203619.02,407238.04
1685,1685,1685,9,1.0,262997.05,262997.05
1686,1686,1686,1,1.0,383326.19,383326.19
1687,1687,1687,5,2.0,241073.66,482147.32
1688,1688,1688,26,1.0,185658.79,185658.79
1689,1689,1689,39,2.0,241603.18,483206.36
1690,1690,1690,28,3.0,175201.77,525605.31
1691,1691,1692,1,2.0,392575.79,785151.58
1692,1692,1693,4,5.0,174046.05,870230.25
1693,1693,1694,31,1.0,309456.89,309456.89
1694,1694,1695,7,2.0,222952.92,445905.84
1695,1695,1696,8,4.0,173031.98,692127.92
1696,1696,1697,38,2,272001.56,544003.12
1697,1697,1698,34,2.0,297172.74,594345.48
1698,1698,1699,5,1.0,285098.26,285098.26
1699,1699,1702,25,5.0,201246.91,1006234.55
1700,1700,1703,16,1.0,214211.8,214211.8
1701,1701,1704,33,1.0,293484.2,293484.2
1702,1702,1705,28,1.0,177943.64,177943.64
1703,1703,1706,32,1.0,242665.61,242665.61
1704,1704,1707,26,2.0,209345.56,418691.12
1705,1705,1709,27,5.0,206001.63,1030008.15
1706,1706,1710,15,1.0,219214.31,219214.31
1707,1707,1711,36,1.0,158428.97,158428.97
1708,1708,1712,5,3.0,233114.34,699343.02
1709,1709,1713,23,1.0,165950.59,165950.59
1710,1710,1714,7,1.0,220962.59,220962.59
1711,1711,1715,3,5.0,167426.96,837134.8
1712,1712,1716,17,4.0,255748.18,1022992.72
1713,1713,1718,17,5.0,278389.77,1391948.85
1714,1714,1722,9,2.0,309790.49,619580.98
1715,1715,1723,7,3.0,217703.55,653110.65
1716,1716,1725,3,1.0,165940.81,165940.81
1717,1717,1726,27,2.0,225992.97,451985.94
1718,1718,1727,11,2.0,196899.54,393799.08
1719,1719,1728,35,5.0,192158.45,960792.25
1720,1720,1731,24,1.0,124999.27,124999.27
1721,1721,1732,2,1.0,175243.82,175243.82
1722,1722,1733,20,1.0,257567.32,257567.32
1723,1723,1737,28,5.0,166332.44,831662.2
1724,1724,1738,22,1.0,197462.4,197462.4
1725,1725,1739,30,3.0,260012.63,780037.89
1726,1726,1740,39,2.0,227243.27,454486.54
1727,1727,1741,4,2.0,210714.97,421429.94
1728,1728,1742,31,4.0,313211.48,1252845.92
1729,1729,1743,26,3.0,180162.64,540487.92
1730,1730,1746,34,3.0,271489.19,814467.57
1731,1731,1748,6,1.0,178680.87,178680.87
1732,1732,1750,37,2.0,228174.31,456348.62
1733,1733,1751,3,4.0,156051.02,624204.08
1734,1734,1753,29,1.0,251294.53,251294.53
1735,1735,1755,18,2.0,279497.98,558995.96
1736,1736,1758,13,1.0,214801.69,214801.69
1737,1737,1759,12,1.0,152137.03,152137.03
1738,1738,1760,16,2.0,200046.7,400093.4
1739,1739,1761,37,2.0,232887.65,465775.3
1740,1740,1762,29,1.0,221340.79,221340.79
1741,1741,1763,3,1.0,174373.32,174373.32
1742,1742,1764,1,4.0,385191.22,1540764.88
1743,1743,1765,4,3.0,189554.4,568663.2
1744,1744,1766,1,1.0,408211.93,408211.93
1745,1745,1767,6,1.0,169056.26,169056.26
1746,1746,1769,26,5.0,204026.94,1020134.7
1747,1747,1770,31,3.0,331618.88,994856.64
1748,1748,1771,27,1.0,228446.47,228446.47
1749,1749,1772,1,1.0,343225.51,343225.51
1750,1750,1773,24,1.0,114074.28,114074.28
1751,1751,1774,36,2,154167.7,308335.4
1752,1752,1775,8,1,180572.35,180572.35
1753,1753,1778,14,1,263724.62,263724.62
1754,1754,1780,25,4.0,229573.3,918293.2
1755,1755,1782,24,1.0,133118.95,133118.95
1756,1756,1783,37,3,209387.65,628162.95
1757,1757,1784,16,2.0,202523.21,405046.42
1758,1758,1789,34,3.0,294936.61,884809.83
1759,1759,1790,6,1.0,177857.93,177857.93
1760,1760,1793,20,4.0,239465.93,957863.72
1761,1761,1796,33,4.0,350791.78,1403167.12
1762,1762,1797,15,4.0,224093.69,896374.76
1763,1763,1799,18,1.0,275095.55,275095.55
1764,1764,1800,37,1,218604.99,218604.99
1765,1765,1802,28,1,193792.8,193792.8
1766,1766,1804,7,5.0,263968.04,1319840.2
1767,1767,1805,29,3,216261.0,648783.0
1768,1768,1807,26,5.0,215736.55,1078682.75
1769,1769,1813,40,1.0,271481.41,271481.41
1770,1770,1814,11,1.0,177846.43,177846.43
1771,1771,1822,39,1.0,229378.89,229378.89
1772,1772,1823,39,2,230693.09,461386.18
1773,1773,1824,28,4.0,196207.42,784829.68
1774,1774,1829,13,5.0,210105.4,1050527.0
1775,1775,1835,1,1,383578.56,383578.56
1776,1776,1836,22,5.0,201147.46,1005737.3
1777,1777,1837,11,2.0,175846.77,351693.54
1778,1778,1840,31,1,340199.84,340199.84
1779,1779,1842,39,1.0,219554.94,219554.94
1780,1780,1844,21,5.0,167419.66,837098.3
1781,1781,1845,8,5.0,176091.72,880458.6
1782,1782,1859,20,2,226894.25,453788.5
1783,1783,1871,5,2,262523.32,525046.64
1784,1784,1890,37,1,227473.51,227473.51
