ar_snapshot_id,snapshot_date,customer_id,invoice_id,invoice_amount,paid_amount,outstanding_amount,due_date,overdue_days,aging_bucket,risk_level
32098,2026-07-22,63,18,235101.16,0.0,235101.16,2024-12-10,589,90天以上,高
32099,2026-07-22,29,19,538314.96,538314.96,0.0,2024-12-29,0,1-30天,低
32100,2026-07-22,79,20,352364.28,352364.28,0.0,2025-01-28,0,1-30天,低
32101,2026-07-22,31,21,327627.78,327627.78,0.0,2025-02-22,0,1-30天,低
32102,2026-07-22,23,22,679012.41,679012.41,0.0,2025-01-08,0,1-30天,低
32103,2026-07-22,73,23,302129.52,241703.62,60425.9,2025-02-04,533,90天以上,高
32104,2026-07-22,39,24,120106.69,60053.35,60053.34,2025-01-14,554,90天以上,高
32105,2026-07-22,51,25,231730.88,231730.88,0.0,2025-01-12,0,1-30天,低
32106,2026-07-22,80,26,475929.1,475929.1,0.0,2025-03-19,0,1-30天,低
32107,2026-07-22,40,27,682444.28,682444.28,0.0,2025-01-15,0,1-30天,低
32108,2026-07-22,10,28,259735.23,207788.18,51947.05,2025-01-30,538,90天以上,高
32109,2026-07-22,77,29,279532.73,0.0,279532.73,2025-01-06,562,90天以上,高
32110,2026-07-22,27,30,518351.88,518351.88,0.0,2024-12-21,0,1-30天,低
32111,2026-07-22,69,31,345813.84,345813.84,0.0,2025-01-13,0,1-30天,低
32112,2026-07-22,23,32,603184.42,482547.54,120636.88,2025-02-24,513,90天以上,高
32113,2026-07-22,2,33,420144.82,420144.82,0.0,2025-01-22,0,1-30天,低
32114,2026-07-22,10,34,335847.61,335847.61,0.0,2025-01-06,0,1-30天,低
32115,2026-07-22,62,35,1171188.35,1171188.35,0.0,2025-02-03,0,1-30天,低
32116,2026-07-22,75,36,513032.68,513032.68,0.0,2024-11-14,0,1-30天,低
32117,2026-07-22,78,37,247958.28,247958.28,0.0,2024-12-14,0,1-30天,低
32118,2026-07-22,27,38,258701.38,258701.38,0.0,2025-01-14,0,1-30天,低
32119,2026-07-22,2,39,250253.1,250253.1,0.0,2025-02-12,0,1-30天,低
32120,2026-07-22,80,40,237275.51,189820.41,47455.1,2025-03-18,491,90天以上,高
32121,2026-07-22,29,41,180347.2,180347.2,0.0,2025-02-15,0,1-30天,低
32122,2026-07-22,78,42,227668.67,227668.67,0.0,2025-02-08,0,1-30天,低
32123,2026-07-22,11,43,244788.86,0.0,244788.86,2025-01-17,551,90天以上,高
32124,2026-07-22,45,44,730243.04,730243.04,0.0,2025-04-07,0,1-30天,低
32125,2026-07-22,27,45,790948.05,790948.05,0.0,2024-12-29,0,1-30天,低
32126,2026-07-22,46,46,1107815.05,1107815.05,0.0,2024-12-12,0,1-30天,低
32127,2026-07-22,15,47,1508714.9,1508714.9,0.0,2025-04-15,0,1-30天,低
32128,2026-07-22,43,48,423210.45,423210.45,0.0,2024-11-30,0,1-30天,低
32129,2026-07-22,70,49,538487.76,538487.76,0.0,2025-01-29,0,1-30天,低
32130,2026-07-22,77,50,321557.74,321557.74,0.0,2025-01-08,0,1-30天,低
32131,2026-07-22,67,51,327573.35,327573.35,0.0,2025-03-17,0,1-30天,低
32132,2026-07-22,10,52,234460.23,0.0,234460.23,2025-04-01,477,90天以上,高
32133,2026-07-22,68,53,237692.07,237692.07,0.0,2025-04-06,0,1-30天,低
32134,2026-07-22,66,54,727134.32,727134.32,0.0,2025-01-15,0,1-30天,低
32135,2026-07-22,23,55,1245215.92,1245215.92,0.0,2025-04-02,0,1-30天,低
32136,2026-07-22,69,56,774386.6,619509.28,154877.32,2024-12-19,580,90天以上,高
32137,2026-07-22,14,57,484604.06,484604.06,0.0,2025-01-20,0,1-30天,低
32138,2026-07-22,44,58,199732.09,99866.05,99866.04,2024-12-24,575,90天以上,高
32139,2026-07-22,51,59,220519.3,220519.3,0.0,2025-01-31,0,1-30天,低
32140,2026-07-22,74,60,331431.48,331431.48,0.0,2025-01-03,0,1-30天,低
32141,2026-07-22,37,61,476278.96,476278.96,0.0,2024-12-06,0,1-30天,低
32142,2026-07-22,30,62,212114.06,212114.06,0.0,2025-02-01,0,1-30天,低
32143,2026-07-22,2,63,937148.84,937148.84,0.0,2025-02-28,0,1-30天,低
32144,2026-07-22,9,64,1089055.85,1089055.85,0.0,2025-01-04,0,1-30天,低
32145,2026-07-22,40,65,1189924.4,1189924.4,0.0,2025-02-04,0,1-30天,低
32146,2026-07-22,2,66,743935.4,743935.4,0.0,2025-01-16,0,1-30天,低
32147,2026-07-22,79,67,201047.26,201047.26,0.0,2025-02-16,0,1-30天,低
32148,2026-07-22,4,68,249022.55,249022.55,0.0,2024-12-31,0,1-30天,低
32149,2026-07-22,62,69,242031.73,193625.38,48406.35,2025-02-04,533,90天以上,高
32150,2026-07-22,34,70,286523.48,229218.78,57304.7,2025-01-06,562,90天以上,高
32151,2026-07-22,44,71,438033.52,438033.52,0.0,2024-12-22,0,1-30天,低
32152,2026-07-22,69,72,252210.82,252210.82,0.0,2024-12-06,0,1-30天,低
32153,2026-07-22,80,73,349246.96,0.0,349246.96,2025-03-23,486,90天以上,高
32154,2026-07-22,58,74,179349.85,179349.85,0.0,2025-01-27,0,1-30天,低
32155,2026-07-22,40,75,1246923.5,0.0,1246923.5,2025-02-05,532,90天以上,高
32156,2026-07-22,6,76,203372.08,203372.08,0.0,2024-12-31,0,1-30天,低
32157,2026-07-22,47,77,421747.96,0.0,421747.96,2025-02-28,509,90天以上,高
32158,2026-07-22,53,78,348932.46,348932.46,0.0,2025-02-11,0,1-30天,低
32159,2026-07-22,66,79,721043.04,721043.04,0.0,2025-02-10,0,1-30天,低
32160,2026-07-22,57,80,1276059.0,1276059.0,0.0,2025-01-27,0,1-30天,低
32161,2026-07-22,77,81,257777.15,257777.15,0.0,2025-02-09,0,1-30天,低
32162,2026-07-22,67,82,724737.72,724737.72,0.0,2025-01-25,0,1-30天,低
32163,2026-07-22,28,83,245399.98,245399.98,0.0,2025-02-15,0,1-30天,低
32164,2026-07-22,27,84,796993.44,796993.44,0.0,2024-12-17,0,1-30天,低
32165,2026-07-22,65,85,377344.48,377344.48,0.0,2025-01-14,0,1-30天,低
32166,2026-07-22,46,86,619146.51,619146.51,0.0,2025-03-10,0,1-30天,低
32167,2026-07-22,71,87,445643.91,445643.91,0.0,2025-01-30,0,1-30天,低
32168,2026-07-22,34,88,565805.58,565805.58,0.0,2025-02-04,0,1-30天,低
32169,2026-07-22,62,89,1072942.7,1072942.7,0.0,2025-02-02,0,1-30天,低
32170,2026-07-22,66,90,302711.57,302711.57,0.0,2025-02-02,0,1-30天,低
32171,2026-07-22,15,91,301631.66,241305.33,60326.33,2025-03-18,491,90天以上,高
32172,2026-07-22,65,92,186274.97,186274.97,0.0,2025-01-05,0,1-30天,低
32173,2026-07-22,48,93,482723.73,482723.73,0.0,2025-04-06,0,1-30天,低
32174,2026-07-22,27,94,332561.96,332561.96,0.0,2025-01-05,0,1-30天,低
32175,2026-07-22,36,95,356213.6,356213.6,0.0,2025-01-25,0,1-30天,低
32176,2026-07-22,45,96,160874.99,160874.99,0.0,2025-02-10,0,1-30天,低
32177,2026-07-22,33,97,228274.2,228274.2,0.0,2025-01-10,0,1-30天,低
32178,2026-07-22,31,98,776205.24,776205.24,0.0,2025-02-13,0,1-30天,低
32179,2026-07-22,43,99,640234.14,0.0,640234.14,2024-12-18,581,90天以上,高
32180,2026-07-22,80,100,187630.8,0.0,187630.8,2025-04-19,459,90天以上,高
32181,2026-07-22,24,101,232519.89,232519.89,0.0,2025-01-21,0,1-30天,低
32182,2026-07-22,1,102,712088.8,712088.8,0.0,2025-01-02,0,1-30天,低
32183,2026-07-22,61,103,398204.5,398204.5,0.0,2025-01-20,0,1-30天,低
32184,2026-07-22,43,104,499817.46,499817.46,0.0,2025-01-07,0,1-30天,低
32185,2026-07-22,69,105,487472.88,487472.88,0.0,2025-01-02,0,1-30天,低
32186,2026-07-22,66,106,232243.96,232243.96,0.0,2025-01-23,0,1-30天,低
32187,2026-07-22,80,107,551144.3,551144.3,0.0,2025-04-09,0,1-30天,低
32188,2026-07-22,53,108,233829.87,233829.87,0.0,2025-01-31,0,1-30天,低
32189,2026-07-22,49,109,898271.15,898271.15,0.0,2025-03-13,0,1-30天,低
32190,2026-07-22,25,110,988533.55,0.0,988533.55,2025-02-08,529,90天以上,高
32191,2026-07-22,38,111,403299.36,403299.36,0.0,2025-01-24,0,1-30天,低
32192,2026-07-22,53,112,1431013.8,1431013.8,0.0,2025-01-19,0,1-30天,低
32193,2026-07-22,57,113,327155.96,327155.96,0.0,2025-03-16,0,1-30天,低
32194,2026-07-22,59,114,373104.68,373104.68,0.0,2025-02-15,0,1-30天,低
32195,2026-07-22,15,115,421654.72,421654.72,0.0,2025-03-26,0,1-30天,低
32196,2026-07-22,56,116,135519.67,67759.84,67759.83,2025-02-03,534,90天以上,高
32197,2026-07-22,59,117,790021.4,790021.4,0.0,2025-04-26,0,1-30天,低
32198,2026-07-22,51,118,536962.34,0.0,536962.34,2025-03-14,495,90天以上,高
32199,2026-07-22,40,119,214943.12,0.0,214943.12,2025-01-29,539,90天以上,高
32200,2026-07-22,78,120,198993.7,198993.7,0.0,2025-02-11,0,1-30天,低
32201,2026-07-22,35,121,168572.71,168572.71,0.0,2025-04-08,0,1-30天,低
32202,2026-07-22,76,122,210714.12,210714.12,0.0,2025-02-11,0,1-30天,低
32203,2026-07-22,32,123,331427.86,331427.86,0.0,2025-04-23,0,1-30天,低
32204,2026-07-22,67,124,533485.86,533485.86,0.0,2025-03-03,0,1-30天,低
32205,2026-07-22,1,125,882161.32,882161.32,0.0,2024-12-27,0,1-30天,低
32206,2026-07-22,6,126,375502.73,375502.73,0.0,2025-02-03,0,1-30天,低
32207,2026-07-22,62,127,201493.56,100746.78,100746.78,2025-02-25,512,90天以上,高
32208,2026-07-22,9,128,839223.0,839223.0,0.0,2024-12-25,0,1-30天,低
32209,2026-07-22,3,129,1202713.32,1202713.32,0.0,2025-02-09,0,1-30天,低
32210,2026-07-22,71,130,516234.1,516234.1,0.0,2025-02-02,0,1-30天,低
32211,2026-07-22,46,131,238965.38,238965.38,0.0,2025-01-28,0,1-30天,低
32212,2026-07-22,70,132,1162704.96,1162704.96,0.0,2025-03-17,0,1-30天,低
32213,2026-07-22,16,133,388984.09,194492.05,194492.04,2025-03-19,490,90天以上,高
32214,2026-07-22,22,134,896563.12,896563.12,0.0,2025-04-27,0,1-30天,低
32215,2026-07-22,22,135,334178.74,334178.74,0.0,2025-04-03,0,1-30天,低
32216,2026-07-22,72,136,427369.28,427369.28,0.0,2025-02-28,0,1-30天,低
32217,2026-07-22,66,137,811438.76,649151.01,162287.75,2025-01-22,546,90天以上,高
32218,2026-07-22,16,138,635425.44,635425.44,0.0,2025-03-11,0,1-30天,低
32219,2026-07-22,5,139,157491.52,157491.52,0.0,2025-04-29,0,1-30天,低
32220,2026-07-22,44,140,332233.12,265786.5,66446.62,2025-01-23,545,90天以上,高
32221,2026-07-22,26,141,1187179.02,1187179.02,0.0,2025-01-11,0,1-30天,低
32222,2026-07-22,1,142,291844.12,291844.12,0.0,2025-03-01,0,1-30天,低
32223,2026-07-22,21,143,569321.61,569321.61,0.0,2025-02-02,0,1-30天,低
32224,2026-07-22,26,144,236104.91,236104.91,0.0,2025-03-29,0,1-30天,低
32225,2026-07-22,76,145,845058.0,422529.0,422529.0,2025-04-03,475,90天以上,高
32226,2026-07-22,4,146,199162.88,199162.88,0.0,2024-12-30,0,1-30天,低
32227,2026-07-22,80,147,624120.27,624120.27,0.0,2025-03-05,0,1-30天,低
32228,2026-07-22,74,148,941155.28,0.0,941155.28,2025-02-18,519,90天以上,高
32229,2026-07-22,5,149,362540.24,362540.24,0.0,2025-05-02,0,1-30天,低
32230,2026-07-22,57,150,186626.39,186626.39,0.0,2025-03-07,0,1-30天,低
32231,2026-07-22,80,151,1029953.12,1029953.12,0.0,2025-03-27,0,1-30天,低
32232,2026-07-22,46,152,1232497.5,1232497.5,0.0,2025-01-05,0,1-30天,低
32233,2026-07-22,1,153,772607.16,0.0,772607.16,2025-01-03,565,90天以上,高
32234,2026-07-22,38,154,903248.1,903248.1,0.0,2025-02-05,0,1-30天,低
32235,2026-07-22,30,155,172361.04,172361.04,0.0,2025-04-14,0,1-30天,低
32236,2026-07-22,62,156,257932.0,128966.0,128966.0,2025-03-03,506,90天以上,高
32237,2026-07-22,79,157,664993.48,664993.48,0.0,2025-04-24,0,1-30天,低
32238,2026-07-22,65,158,143997.72,143997.72,0.0,2025-03-13,0,1-30天,低
32239,2026-07-22,28,159,167781.98,167781.98,0.0,2025-01-25,0,1-30天,低
32240,2026-07-22,17,160,569952.72,569952.72,0.0,2025-03-15,0,1-30天,低
32241,2026-07-22,58,161,331706.28,331706.28,0.0,2025-04-18,0,1-30天,低
32242,2026-07-22,55,162,569546.34,455637.07,113909.27,2025-02-15,522,90天以上,高
32243,2026-07-22,35,163,698069.49,698069.49,0.0,2025-05-20,0,1-30天,低
32244,2026-07-22,24,164,186633.04,186633.04,0.0,2025-03-10,0,1-30天,低
32245,2026-07-22,15,165,172954.75,0.0,172954.75,2025-03-24,485,90天以上,高
32246,2026-07-22,17,166,194025.64,194025.64,0.0,2025-02-11,0,1-30天,低
32247,2026-07-22,73,167,306262.75,306262.75,0.0,2025-01-22,0,1-30天,低
32248,2026-07-22,23,168,539739.84,539739.84,0.0,2025-04-16,0,1-30天,低
32249,2026-07-22,15,169,934229.58,934229.58,0.0,2025-04-10,0,1-30天,低
32250,2026-07-22,56,170,1058377.68,1058377.68,0.0,2025-04-10,0,1-30天,低
32251,2026-07-22,79,171,940133.16,940133.16,0.0,2025-03-25,0,1-30天,低
32252,2026-07-22,59,172,363102.34,363102.34,0.0,2025-04-17,0,1-30天,低
32253,2026-07-22,58,173,444390.44,355512.35,88878.09,2025-03-21,488,90天以上,高
32254,2026-07-22,4,174,697995.4,0.0,697995.4,2025-01-04,564,90天以上,高
32255,2026-07-22,6,175,647061.44,647061.44,0.0,2025-03-17,0,1-30天,低
32256,2026-07-22,28,176,1074800.95,0.0,1074800.95,2025-03-01,508,90天以上,高
32257,2026-07-22,47,177,230770.16,230770.16,0.0,2025-03-26,0,1-30天,低
32258,2026-07-22,80,178,499710.2,499710.2,0.0,2025-05-16,0,1-30天,低
32259,2026-07-22,5,179,873489.84,698791.87,174697.97,2025-03-09,500,90天以上,高
32260,2026-07-22,33,180,735063.2,735063.2,0.0,2025-03-17,0,1-30天,低
32261,2026-07-22,49,181,1088652.1,0.0,1088652.1,2025-03-10,499,90天以上,高
32262,2026-07-22,78,182,996396.35,996396.35,0.0,2025-03-16,0,1-30天,低
32263,2026-07-22,1,183,724170.26,362085.13,362085.13,2025-04-04,474,90天以上,高
32264,2026-07-22,66,184,512816.25,512816.25,0.0,2025-03-08,0,1-30天,低
32265,2026-07-22,61,185,148098.87,118479.1,29619.77,2025-02-18,519,90天以上,高
32266,2026-07-22,9,186,729706.35,729706.35,0.0,2025-02-15,0,1-30天,低
32267,2026-07-22,40,187,1002352.35,1002352.35,0.0,2025-03-04,0,1-30天,低
32268,2026-07-22,23,188,299814.54,239851.63,59962.91,2025-04-24,454,90天以上,高
32269,2026-07-22,54,189,161190.1,161190.1,0.0,2025-05-07,0,1-30天,低
32270,2026-07-22,53,190,653139.64,653139.64,0.0,2025-01-25,0,1-30天,低
32271,2026-07-22,33,191,696405.35,348202.68,348202.67,2025-02-28,509,90天以上,高
32272,2026-07-22,59,192,212551.66,212551.66,0.0,2025-04-20,0,1-30天,低
32273,2026-07-22,46,193,534643.1,534643.1,0.0,2025-02-01,0,1-30天,低
32274,2026-07-22,29,194,622919.46,622919.46,0.0,2025-01-30,0,1-30天,低
32275,2026-07-22,64,195,1354274.68,1354274.68,0.0,2025-01-26,0,1-30天,低
32276,2026-07-22,50,196,900827.1,0.0,900827.1,2025-04-09,469,90天以上,高
32277,2026-07-22,4,197,676188.42,676188.42,0.0,2025-03-31,0,1-30天,低
32278,2026-07-22,20,198,1551655.95,1551655.95,0.0,2025-02-06,0,1-30天,低
32279,2026-07-22,25,199,646255.29,646255.29,0.0,2025-03-25,0,1-30天,低
32280,2026-07-22,58,200,896041.3,896041.3,0.0,2025-03-02,0,1-30天,低
32281,2026-07-22,25,201,950624.96,760499.97,190124.99,2025-01-28,540,90天以上,高
32282,2026-07-22,46,202,517765.28,517765.28,0.0,2025-03-28,0,1-30天,低
32283,2026-07-22,35,203,265077.22,265077.22,0.0,2025-05-31,0,1-30天,低
32284,2026-07-22,7,204,595950.96,595950.96,0.0,2025-05-30,0,1-30天,低
32285,2026-07-22,15,205,290520.24,290520.24,0.0,2025-03-14,0,1-30天,低
32286,2026-07-22,36,206,799279.7,0.0,799279.7,2025-02-10,527,90天以上,高
32287,2026-07-22,54,207,282328.18,282328.18,0.0,2025-03-30,0,1-30天,低
32288,2026-07-22,35,208,175951.72,175951.72,0.0,2025-05-15,0,1-30天,低
32289,2026-07-22,37,209,336871.56,0.0,336871.56,2025-03-06,503,90天以上,高
32290,2026-07-22,23,210,303382.19,303382.19,0.0,2025-05-10,0,1-30天,低
32291,2026-07-22,58,211,551115.58,551115.58,0.0,2025-02-26,0,1-30天,低
32292,2026-07-22,48,212,207733.88,207733.88,0.0,2025-04-10,0,1-30天,低
32293,2026-07-22,52,213,638436.56,638436.56,0.0,2025-04-26,0,1-30天,低
32294,2026-07-22,59,214,1123406.24,898724.99,224681.25,2025-03-19,490,90天以上,高
32295,2026-07-22,11,215,539758.32,539758.32,0.0,2025-01-30,0,1-30天,低
32296,2026-07-22,75,216,467034.02,0.0,467034.02,2025-03-22,487,90天以上,高
32297,2026-07-22,52,217,244704.3,244704.3,0.0,2025-04-20,0,1-30天,低
32298,2026-07-22,72,218,208070.01,208070.01,0.0,2025-02-13,0,1-30天,低
32299,2026-07-22,31,219,465850.58,232925.29,232925.29,2025-05-29,419,90天以上,高
32300,2026-07-22,15,220,501226.76,501226.76,0.0,2025-05-21,0,1-30天,低
32301,2026-07-22,20,221,186174.35,0.0,186174.35,2025-03-09,500,90天以上,高
32302,2026-07-22,80,222,1438276.4,1438276.4,0.0,2025-04-28,0,1-30天,低
32303,2026-07-22,21,223,734899.14,734899.14,0.0,2025-01-29,0,1-30天,低
32304,2026-07-22,32,224,611171.8,0.0,611171.8,2025-06-02,415,90天以上,高
32305,2026-07-22,38,225,961998.56,961998.56,0.0,2025-03-25,0,1-30天,低
32306,2026-07-22,45,226,118129.37,118129.37,0.0,2025-03-17,0,1-30天,低
32307,2026-07-22,75,227,265999.05,265999.05,0.0,2025-02-23,0,1-30天,低
32308,2026-07-22,44,228,1294919.95,1294919.95,0.0,2025-01-28,0,1-30天,低
32309,2026-07-22,76,229,926982.96,926982.96,0.0,2025-04-09,0,1-30天,低
32310,2026-07-22,47,230,179980.94,89990.47,89990.47,2025-04-03,475,90天以上,高
32311,2026-07-22,9,231,771241.83,771241.83,0.0,2025-02-09,0,1-30天,低
32312,2026-07-22,80,232,276804.66,0.0,276804.66,2025-05-08,440,90天以上,高
32313,2026-07-22,59,233,498444.42,498444.42,0.0,2025-05-04,0,1-30天,低
32314,2026-07-22,13,234,1005340.68,1005340.68,0.0,2025-03-23,0,1-30天,低
32315,2026-07-22,69,235,209241.48,209241.48,0.0,2025-03-30,0,1-30天,低
32316,2026-07-22,41,236,793094.72,396547.36,396547.36,2025-03-10,499,90天以上,高
32317,2026-07-22,20,237,957009.35,0.0,957009.35,2025-02-21,516,90天以上,高
32318,2026-07-22,43,238,341594.1,341594.1,0.0,2025-02-11,0,1-30天,低
32319,2026-07-22,37,239,1524916.4,762458.2,762458.2,2025-04-07,471,90天以上,高
32320,2026-07-22,43,240,796515.24,796515.24,0.0,2025-03-19,0,1-30天,低
32321,2026-07-22,13,241,503572.48,503572.48,0.0,2025-04-07,0,1-30天,低
32322,2026-07-22,57,242,575445.7,575445.7,0.0,2025-05-19,0,1-30天,低
32323,2026-07-22,55,243,395668.9,395668.9,0.0,2025-02-27,0,1-30天,低
32324,2026-07-22,30,244,216018.7,216018.7,0.0,2025-04-11,0,1-30天,低
32325,2026-07-22,58,245,222626.62,111313.31,111313.31,2025-04-07,471,90天以上,高
32326,2026-07-22,51,246,188963.8,188963.8,0.0,2025-04-03,0,1-30天,低
32327,2026-07-22,61,247,930263.22,930263.22,0.0,2025-03-19,0,1-30天,低
32328,2026-07-22,64,248,398766.91,0.0,398766.91,2025-04-11,467,90天以上,高
32329,2026-07-22,23,249,345654.66,276523.73,69130.93,2025-06-07,410,90天以上,高
32330,2026-07-22,21,250,305797.52,305797.52,0.0,2025-03-29,0,1-30天,低
32331,2026-07-22,57,251,770499.69,770499.69,0.0,2025-04-19,0,1-30天,低
32332,2026-07-22,9,252,508914.84,508914.84,0.0,2025-04-11,0,1-30天,低
32333,2026-07-22,36,253,1028208.45,514104.23,514104.22,2025-04-22,456,90天以上,高
32334,2026-07-22,34,254,950000.68,760000.54,190000.14,2025-02-21,516,90天以上,高
32335,2026-07-22,74,255,506227.83,506227.83,0.0,2025-03-30,0,1-30天,低
32336,2026-07-22,69,256,938062.28,938062.28,0.0,2025-03-06,0,1-30天,低
32337,2026-07-22,47,257,165519.31,82759.66,82759.65,2025-03-23,486,90天以上,高
32338,2026-07-22,67,258,1521860.45,1521860.45,0.0,2025-05-25,0,1-30天,低
32339,2026-07-22,6,259,524890.62,0.0,524890.62,2025-04-02,476,90天以上,高
32340,2026-07-22,64,260,1434908.45,1434908.45,0.0,2025-04-12,0,1-30天,低
32341,2026-07-22,78,261,159069.88,159069.88,0.0,2025-03-15,0,1-30天,低
32342,2026-07-22,45,262,1258422.92,1006738.34,251684.58,2025-04-05,473,90天以上,高
32343,2026-07-22,23,263,497948.61,248974.31,248974.3,2025-04-19,459,90天以上,高
32344,2026-07-22,25,264,422141.5,211070.75,211070.75,2025-02-23,514,90天以上,高
32345,2026-07-22,16,265,771585.76,385792.88,385792.88,2025-04-19,459,90天以上,高
32346,2026-07-22,2,266,176716.59,176716.59,0.0,2025-02-14,0,1-30天,低
32347,2026-07-22,49,267,565454.92,565454.92,0.0,2025-05-06,0,1-30天,低
32348,2026-07-22,16,268,253872.03,126936.02,126936.01,2025-04-04,474,90天以上,高
32349,2026-07-22,64,269,382410.36,382410.36,0.0,2025-03-29,0,1-30天,低
32350,2026-07-22,45,270,276747.02,276747.02,0.0,2025-06-20,0,1-30天,低
32351,2026-07-22,64,271,1086881.45,1086881.45,0.0,2025-04-04,0,1-30天,低
32352,2026-07-22,57,272,134753.88,134753.88,0.0,2025-03-30,0,1-30天,低
32353,2026-07-22,55,273,343475.53,343475.53,0.0,2025-04-20,0,1-30天,低
32354,2026-07-22,66,274,706327.48,706327.48,0.0,2025-05-05,0,1-30天,低
32355,2026-07-22,7,275,589251.44,589251.44,0.0,2025-06-17,0,1-30天,低
32356,2026-07-22,62,276,456406.08,456406.08,0.0,2025-04-21,0,1-30天,低
32357,2026-07-22,23,277,160457.88,160457.88,0.0,2025-05-01,0,1-30天,低
32358,2026-07-22,19,278,387304.38,387304.38,0.0,2025-04-13,0,1-30天,低
32359,2026-07-22,18,279,1459570.52,1459570.52,0.0,2025-03-18,0,1-30天,低
32360,2026-07-22,49,280,980730.68,980730.68,0.0,2025-05-26,0,1-30天,低
32361,2026-07-22,44,281,211590.32,211590.32,0.0,2025-04-06,0,1-30天,低
32362,2026-07-22,7,282,400056.54,400056.54,0.0,2025-05-25,0,1-30天,低
32363,2026-07-22,7,283,312491.42,156245.71,156245.71,2025-04-17,461,90天以上,高
32364,2026-07-22,55,284,514579.34,514579.34,0.0,2025-04-06,0,1-30天,低
32365,2026-07-22,43,285,248252.6,248252.6,0.0,2025-03-30,0,1-30天,低
32366,2026-07-22,50,286,164436.61,164436.61,0.0,2025-03-11,0,1-30天,低
32367,2026-07-22,18,287,263043.72,263043.72,0.0,2025-04-11,0,1-30天,低
32368,2026-07-22,50,288,910465.85,910465.85,0.0,2025-05-02,0,1-30天,低
32369,2026-07-22,22,289,201827.66,100913.83,100913.83,2025-04-14,464,90天以上,高
32370,2026-07-22,72,290,894831.6,715865.28,178966.32,2025-04-22,456,90天以上,高
32371,2026-07-22,32,291,609459.28,487567.42,121891.86,2025-05-29,419,90天以上,高
32372,2026-07-22,8,292,621875.49,621875.49,0.0,2025-03-29,0,1-30天,低
32373,2026-07-22,61,293,185823.39,0.0,185823.39,2025-04-17,461,90天以上,高
32374,2026-07-22,17,294,395010.94,316008.75,79002.19,2025-04-17,461,90天以上,高
32375,2026-07-22,13,295,432103.1,345682.48,86420.62,2025-05-26,422,90天以上,高
32376,2026-07-22,17,296,201868.1,201868.1,0.0,2025-04-26,0,1-30天,低
32377,2026-07-22,78,297,735505.08,735505.08,0.0,2025-03-24,0,1-30天,低
32378,2026-07-22,66,298,1279481.25,1279481.25,0.0,2025-03-07,0,1-30天,低
32379,2026-07-22,79,299,243160.62,121580.31,121580.31,2025-04-17,461,90天以上,高
32380,2026-07-22,69,300,164145.31,131316.25,32829.06,2025-04-09,469,90天以上,高
32381,2026-07-22,50,301,211164.19,211164.19,0.0,2025-04-19,0,1-30天,低
32382,2026-07-22,12,302,242327.44,242327.44,0.0,2025-04-15,0,1-30天,低
32383,2026-07-22,62,303,834596.3,417298.15,417298.15,2025-03-23,486,90天以上,高
32384,2026-07-22,35,304,279618.68,279618.68,0.0,2025-05-22,0,1-30天,低
32385,2026-07-22,64,305,656516.96,656516.96,0.0,2025-04-27,0,1-30天,低
32386,2026-07-22,80,306,429253.46,429253.46,0.0,2025-04-17,0,1-30天,低
32387,2026-07-22,22,307,427700.04,427700.04,0.0,2025-04-28,0,1-30天,低
32388,2026-07-22,71,308,935563.08,467781.54,467781.54,2025-05-15,433,90天以上,高
32389,2026-07-22,54,309,402881.56,0.0,402881.56,2025-04-22,456,90天以上,高
32390,2026-07-22,37,310,511537.72,0.0,511537.72,2025-03-17,492,90天以上,高
32391,2026-07-22,77,311,196623.5,98311.75,98311.75,2025-05-21,427,90天以上,高
32392,2026-07-22,43,312,1037826.69,1037826.69,0.0,2025-04-09,0,1-30天,低
32393,2026-07-22,62,313,1288257.35,1288257.35,0.0,2025-03-22,0,1-30天,低
32394,2026-07-22,6,314,195522.7,195522.7,0.0,2025-06-16,0,1-30天,低
32395,2026-07-22,17,315,978257.92,782606.34,195651.58,2025-05-19,429,90天以上,高
32396,2026-07-22,67,316,1446437.92,1446437.92,0.0,2025-07-06,0,1-30天,低
32397,2026-07-22,53,317,605931.84,605931.84,0.0,2025-05-28,0,1-30天,低
32398,2026-07-22,24,318,263296.99,263296.99,0.0,2025-05-20,0,1-30天,低
32399,2026-07-22,36,319,413324.44,413324.44,0.0,2025-04-14,0,1-30天,低
32400,2026-07-22,53,320,584374.54,584374.54,0.0,2025-04-21,0,1-30天,低
32401,2026-07-22,21,321,508262.38,508262.38,0.0,2025-04-21,0,1-30天,低
32402,2026-07-22,60,322,1432321.9,1432321.9,0.0,2025-04-24,0,1-30天,低
32403,2026-07-22,1,323,181368.63,181368.63,0.0,2025-03-28,0,1-30天,低
32404,2026-07-22,29,324,187602.3,0.0,187602.3,2025-04-23,455,90天以上,高
32405,2026-07-22,29,325,472461.18,472461.18,0.0,2025-04-26,0,1-30天,低
32406,2026-07-22,77,326,1056211.3,1056211.3,0.0,2025-05-16,0,1-30天,低
32407,2026-07-22,46,327,285345.1,285345.1,0.0,2025-05-11,0,1-30天,低
32408,2026-07-22,37,328,215807.81,215807.81,0.0,2025-05-11,0,1-30天,低
32409,2026-07-22,69,329,327456.48,327456.48,0.0,2025-04-24,0,1-30天,低
32410,2026-07-22,15,330,601287.15,601287.15,0.0,2025-04-29,0,1-30天,低
